country,nuts_3,cases,datetime
England,Rutland,6,2020-04-04T00:00:00
England,Hartlepool,23,2020-04-04T00:00:00
England,Isle of Wight,25,2020-04-04T00:00:00
England,"Kingston upon Hull, City of",28,2020-04-04T00:00:00
England,Darlington,32,2020-04-04T00:00:00
England,North East Lincolnshire,36,2020-04-04T00:00:00
England,North Lincolnshire,43,2020-04-04T00:00:00
England,Bracknell Forest,45,2020-04-04T00:00:00
England,Peterborough,48,2020-04-04T00:00:00
England,Swindon,49,2020-04-04T00:00:00
England,Blackpool,50,2020-04-04T00:00:00
England,Blackburn with Darwen,52,2020-04-04T00:00:00
England,Torbay,53,2020-04-04T00:00:00
England,York,57,2020-04-04T00:00:00
England,South Tyneside,57,2020-04-04T00:00:00
England,"Herefordshire, County of",57,2020-04-04T00:00:00
England,Bath and North East Somerset,58,2020-04-04T00:00:00
England,Halton,61,2020-04-04T00:00:00
England,North Somerset,66,2020-04-04T00:00:00
England,Calderdale,69,2020-04-04T00:00:00
England,Telford and Wrekin,70,2020-04-04T00:00:00
England,Plymouth,71,2020-04-04T00:00:00
England,Brighton and Hove,73,2020-04-04T00:00:00
England,West Berkshire,74,2020-04-04T00:00:00
England,Redcar and Cleveland,75,2020-04-04T00:00:00
England,Somerset,76,2020-04-04T00:00:00
England,Southend-on-Sea,76,2020-04-04T00:00:00
England,East Riding of Yorkshire,78,2020-04-04T00:00:00
England,Reading,79,2020-04-04T00:00:00
England,Stoke-on-Trent,80,2020-04-04T00:00:00
England,Stockton-on-Tees,81,2020-04-04T00:00:00
England,Wokingham,83,2020-04-04T00:00:00
England,Thurrock,83,2020-04-04T00:00:00
England,"Bournemouth, Christchurch and Poole",83,2020-04-04T00:00:00
England,Bedford,83,2020-04-04T00:00:00
England,Windsor and Maidenhead,88,2020-04-04T00:00:00
England,Portsmouth,89,2020-04-04T00:00:00
England,Dorset,91,2020-04-04T00:00:00
England,Warrington,97,2020-04-04T00:00:00
England,Bury,104,2020-04-04T00:00:00
