country,nuts_3,cases,datetime
England,Rutland,0,2020-03-27T00:00:00
England,North East Lincolnshire,5,2020-03-27T00:00:00
England,"Kingston upon Hull, City of",5,2020-03-27T00:00:00
England,North Lincolnshire,6,2020-03-27T00:00:00
England,Hartlepool,6,2020-03-27T00:00:00
England,Blackburn with Darwen,7,2020-03-27T00:00:00
England,Isle of Wight,8,2020-03-27T00:00:00
England,Blackpool,9,2020-03-27T00:00:00
England,Halton,10,2020-03-27T00:00:00
England,Peterborough,11,2020-03-27T00:00:00
England,Darlington,11,2020-03-27T00:00:00
England,Calderdale,11,2020-03-27T00:00:00
England,Redcar and Cleveland,13,2020-03-27T00:00:00
England,Warrington,15,2020-03-27T00:00:00
England,Knowsley,15,2020-03-27T00:00:00
England,Bracknell Forest,16,2020-03-27T00:00:00
England,Swindon,16,2020-03-27T00:00:00
England,Southend-on-Sea,17,2020-03-27T00:00:00
England,Middlesbrough,17,2020-03-27T00:00:00
England,York,17,2020-03-27T00:00:00
England,South Tyneside,19,2020-03-27T00:00:00
England,"Bournemouth, Christchurch and Poole",20,2020-03-27T00:00:00
England,Bedford,20,2020-03-27T00:00:00
England,Telford and Wrekin,21,2020-03-27T00:00:00
England,Wigan,21,2020-03-27T00:00:00
England,Stoke-on-Trent,21,2020-03-27T00:00:00
England,Wokingham,22,2020-03-27T00:00:00
England,Gateshead,23,2020-03-27T00:00:00
England,Torbay,23,2020-03-27T00:00:00
England,"Herefordshire, County of",23,2020-03-27T00:00:00
England,East Riding of Yorkshire,23,2020-03-27T00:00:00
England,North Somerset,24,2020-03-27T00:00:00
England,Doncaster,24,2020-03-27T00:00:00
England,Stockton-on-Tees,24,2020-03-27T00:00:00
England,Cheshire West and Chester,25,2020-03-27T00:00:00
England,Somerset,25,2020-03-27T00:00:00
England,Reading,25,2020-03-27T00:00:00
England,Thurrock,26,2020-03-27T00:00:00
England,Bath and North East Somerset,26,2020-03-27T00:00:00
England,Bolton,27,2020-03-27T00:00:00
England,Dorset,29,2020-03-27T00:00:00
England,Bradford,29,2020-03-27T00:00:00
England,Sefton,30,2020-03-27T00:00:00
England,Bury,30,2020-03-27T00:00:00
England,Wirral,32,2020-03-27T00:00:00
England,West Berkshire,32,2020-03-27T00:00:00
England,Plymouth,32,2020-03-27T00:00:00
England,St. Helens,32,2020-03-27T00:00:00
England,Kirklees,33,2020-03-27T00:00:00
England,Brighton and Hove,33,2020-03-27T00:00:00
England,Wakefield,34,2020-03-27T00:00:00
England,Cheshire East,35,2020-03-27T00:00:00
England,North Tyneside,36,2020-03-27T00:00:00
England,Southampton,37,2020-03-27T00:00:00
England,South Gloucestershire,37,2020-03-27T00:00:00
England,Windsor and Maidenhead,37,2020-03-27T00:00:00
England,Rotherham,39,2020-03-27T00:00:00
England,Lincolnshire,39,2020-03-27T00:00:00
England,Solihull,39,2020-03-27T00:00:00
England,East Sussex,39,2020-03-27T00:00:00
England,Rochdale,40,2020-03-27T00:00:00
England,Central Bedfordshire,42,2020-03-27T00:00:00
England,Barnsley,42,2020-03-27T00:00:00
England,Tameside,43,2020-03-27T00:00:00
England,Northumberland,45,2020-03-27T00:00:00
England,Coventry,47,2020-03-27T00:00:00
England,Luton,47,2020-03-27T00:00:00
England,Medway,48,2020-03-27T00:00:00
England,Cornwall and Isles of Scilly,48,2020-03-27T00:00:00
England,Portsmouth,50,2020-03-27T00:00:00
England,Oldham,51,2020-03-27T00:00:00
England,Kingston upon Thames,52,2020-03-27T00:00:00
England,Shropshire,53,2020-03-27T00:00:00
England,Trafford,53,2020-03-27T00:00:00
England,Wiltshire,54,2020-03-27T00:00:00
England,Sunderland,55,2020-03-27T00:00:00
England,County Durham,56,2020-03-27T00:00:00
England,"Bristol, City of",56,2020-03-27T00:00:00
England,Milton Keynes,58,2020-03-27T00:00:00
England,Salford,58,2020-03-27T00:00:00
England,Stockport,59,2020-03-27T00:00:00
England,Slough,59,2020-03-27T00:00:00
England,Leicester,61,2020-03-27T00:00:00
England,Suffolk,61,2020-03-27T00:00:00
England,Manchester,63,2020-03-27T00:00:00
England,Devon,65,2020-03-27T00:00:00
England,Cambridgeshire,68,2020-03-27T00:00:00
England,Richmond upon Thames,68,2020-03-27T00:00:00
England,Sutton,69,2020-03-27T00:00:00
England,North Yorkshire,69,2020-03-27T00:00:00
England,Norfolk,70,2020-03-27T00:00:00
England,Derby,77,2020-03-27T00:00:00
England,Gloucestershire,78,2020-03-27T00:00:00
England,Nottingham,79,2020-03-27T00:00:00
England,Leeds,80,2020-03-27T00:00:00
England,Dudley,81,2020-03-27T00:00:00
England,Havering,82,2020-03-27T00:00:00
England,Barking and Dagenham,82,2020-03-27T00:00:00
England,Bexley,85,2020-03-27T00:00:00
England,Northamptonshire,86,2020-03-27T00:00:00
England,West Sussex,86,2020-03-27T00:00:00
England,Worcestershire,93,2020-03-27T00:00:00
