country,nuts_3,cases,datetime
England,Rutland,    9,2020-04-11T00:00:00
England,Isle of Wight,   45,2020-04-11T00:00:00
England,Hartlepool,   64,2020-04-11T00:00:00
England,North East Lincolnshire,   64,2020-04-11T00:00:00
England,Torbay,   87,2020-04-11T00:00:00
England,North Lincolnshire,   91,2020-04-11T00:00:00
England,"Herefordshire, County of",   93,2020-04-11T00:00:00
England,"Kingston upon Hull, City of",   97,2020-04-11T00:00:00
England,Peterborough,  101,2020-04-11T00:00:00
England,Bracknell Forest,  103,2020-04-11T00:00:00
England,Bath and North East Somerset,  105,2020-04-11T00:00:00
England,North Somerset,  106,2020-04-11T00:00:00
England,York,  119,2020-04-11T00:00:00
England,Blackpool,  119,2020-04-11T00:00:00
England,Darlington,  120,2020-04-11T00:00:00
England,Telford and Wrekin,  122,2020-04-11T00:00:00
England,South Tyneside,  123,2020-04-11T00:00:00
England,Blackburn with Darwen,  124,2020-04-11T00:00:00
England,Plymouth,  132,2020-04-11T00:00:00
England,Windsor and Maidenhead,  133,2020-04-11T00:00:00
England,Calderdale,  135,2020-04-11T00:00:00
England,Redcar and Cleveland,  140,2020-04-11T00:00:00
England,West Berkshire,  143,2020-04-11T00:00:00
England,Swindon,  144,2020-04-11T00:00:00
England,Portsmouth,  155,2020-04-11T00:00:00
England,Wokingham,  156,2020-04-11T00:00:00
England,Reading,  159,2020-04-11T00:00:00
England,Halton,  164,2020-04-11T00:00:00
England,Thurrock,  172,2020-04-11T00:00:00
England,Bedford,  174,2020-04-11T00:00:00
England,Dorset,  174,2020-04-11T00:00:00
England,Somerset,  177,2020-04-11T00:00:00
England,Stockton-on-Tees,  177,2020-04-11T00:00:00
England,Stoke-on-Trent,  181,2020-04-11T00:00:00
England,"Bournemouth, Christchurch and Poole",  184,2020-04-11T00:00:00
England,East Riding of Yorkshire,  187,2020-04-11T00:00:00
England,Doncaster,  192,2020-04-11T00:00:00
England,Southend-on-Sea,  194,2020-04-11T00:00:00
England,Brighton and Hove,  199,2020-04-11T00:00:00
England,South Gloucestershire,  199,2020-04-11T00:00:00
England,Slough,  207,2020-04-11T00:00:00
England,Bury,  207,2020-04-11T00:00:00
England,Wiltshire,  213,2020-04-11T00:00:00
England,Southampton,  221,2020-04-11T00:00:00
England,Shropshire,  227,2020-04-11T00:00:00
England,Central Bedfordshire,  227,2020-04-11T00:00:00
England,Middlesbrough,  237,2020-04-11T00:00:00
England,Rochdale,  240,2020-04-11T00:00:00
England,Tameside,  241,2020-04-11T00:00:00
England,Knowsley,  248,2020-04-11T00:00:00
England,Gateshead,  253,2020-04-11T00:00:00
England,Richmond upon Thames,  257,2020-04-11T00:00:00
England,Warrington,  259,2020-04-11T00:00:00
England,Kingston upon Thames,  260,2020-04-11T00:00:00
England,Milton Keynes,  263,2020-04-11T00:00:00
England,Wigan,  266,2020-04-11T00:00:00
England,Bolton,  272,2020-04-11T00:00:00
England,Wakefield,  274,2020-04-11T00:00:00
England,Cornwall and Isles of Scilly,  274,2020-04-11T00:00:00
England,North Tyneside,  284,2020-04-11T00:00:00
England,Nottingham,  287,2020-04-11T00:00:00
