country,nuts_3,cases,datetime
England,Rutland,0,2020-03-18T00:00:00
England,North East Lincolnshire,0,2020-03-18T00:00:00
England,Middlesbrough,0,2020-03-18T00:00:00
England,Telford and Wrekin,0,2020-03-18T00:00:00
England,Redcar and Cleveland,1,2020-03-18T00:00:00
England,North Lincolnshire,1,2020-03-18T00:00:00
England,Solihull,1,2020-03-18T00:00:00
England,Knowsley,1,2020-03-18T00:00:00
England,"Kingston upon Hull, City of",1,2020-03-18T00:00:00
England,Stoke-on-Trent,1,2020-03-18T00:00:00
England,Gateshead,1,2020-03-18T00:00:00
England,Hartlepool,1,2020-03-18T00:00:00
England,Blackburn with Darwen,1,2020-03-18T00:00:00
England,Bedford,1,2020-03-18T00:00:00
England,Isle of Wight,2,2020-03-18T00:00:00
England,Peterborough,2,2020-03-18T00:00:00
England,Thurrock,2,2020-03-18T00:00:00
England,St. Helens,2,2020-03-18T00:00:00
England,Kirklees,2,2020-03-18T00:00:00
England,South Tyneside,2,2020-03-18T00:00:00
England,Darlington,2,2020-03-18T00:00:00
England,Sunderland,3,2020-03-18T00:00:00
England,"Herefordshire, County of",3,2020-03-18T00:00:00
England,Bracknell Forest,3,2020-03-18T00:00:00
England,Doncaster,3,2020-03-18T00:00:00
England,Leicester,3,2020-03-18T00:00:00
England,Swindon,3,2020-03-18T00:00:00
England,Luton,3,2020-03-18T00:00:00
England,County Durham,3,2020-03-18T00:00:00
England,Calderdale,3,2020-03-18T00:00:00
England,West Berkshire,3,2020-03-18T00:00:00
England,Shropshire,3,2020-03-18T00:00:00
England,Bath and North East Somerset,3,2020-03-18T00:00:00
England,Southampton,4,2020-03-18T00:00:00
England,North Somerset,4,2020-03-18T00:00:00
England,Norfolk,4,2020-03-18T00:00:00
England,Milton Keynes,4,2020-03-18T00:00:00
England,Medway,4,2020-03-18T00:00:00
England,Northumberland,4,2020-03-18T00:00:00
England,Blackpool,4,2020-03-18T00:00:00
England,Sefton,4,2020-03-18T00:00:00
England,Rotherham,4,2020-03-18T00:00:00
England,Salford,4,2020-03-18T00:00:00
England,Portsmouth,4,2020-03-18T00:00:00
England,Halton,4,2020-03-18T00:00:00
