country,cases,deaths,datetime
LI,83,1,2020-05-14T00:00:00
MT,508,6,2020-05-14T00:00:00
CY,905,17,2020-05-14T00:00:00
LV,951,19,2020-05-14T00:00:00
SI,1463,103,2020-05-14T00:00:00
SK,1469,27,2020-05-14T00:00:00
LT,1505,54,2020-05-14T00:00:00
EE,1751,61,2020-05-14T00:00:00
IS,1802,10,2020-05-14T00:00:00
BG,2069,96,2020-05-14T00:00:00
HR,2213,94,2020-05-14T00:00:00
GR,2760,155,2020-05-14T00:00:00
HU,3380,436,2020-05-14T00:00:00
LU,3904,103,2020-05-14T00:00:00
FI,6054,284,2020-05-14T00:00:00
NO,8158,229,2020-05-14T00:00:00
CZ,8269,290,2020-05-14T00:00:00
DK,10667,533,2020-05-14T00:00:00
AT,15964,624,2020-05-14T00:00:00
RO,16002,1016,2020-05-14T00:00:00
PL,17204,861,2020-05-14T00:00:00
IE,23401,1497,2020-05-14T00:00:00
SE,27909,3460,2020-05-14T00:00:00
PT,28132,1175,2020-05-14T00:00:00
NL,43211,5562,2020-05-14T00:00:00
BE,53981,8843,2020-05-14T00:00:00
FR,140734,27074,2020-05-14T00:00:00
DE,172239,7723,2020-05-14T00:00:00
IT,222104,31106,2020-05-14T00:00:00
ES,228691,27104,2020-05-14T00:00:00
GB,229705,33186,2020-05-14T00:00:00
Total,1277188,151749,2020-05-14T00:00:00
