country,cases,deaths,datetime
LI,88,1,2020-07-30T00:00:00
MT,786,9,2020-07-30T00:00:00
CY,1080,19,2020-07-30T00:00:00
LV,1224,31,2020-07-30T00:00:00
IS,1861,10,2020-07-30T00:00:00
EE,2042,69,2020-07-30T00:00:00
LT,2043,80,2020-07-30T00:00:00
SI,2115,117,2020-07-30T00:00:00
SK,2245,28,2020-07-30T00:00:00
GR,4336,203,2020-07-30T00:00:00
HU,4484,596,2020-07-30T00:00:00
HR,4923,141,2020-07-30T00:00:00
LU,6533,114,2020-07-30T00:00:00
FI,7414,329,2020-07-30T00:00:00
NO,9150,255,2020-07-30T00:00:00
BG,11155,368,2020-07-30T00:00:00
DK,13634,614,2020-07-30T00:00:00
CZ,16093,374,2020-07-30T00:00:00
AT,20846,716,2020-07-30T00:00:00
IE,25942,1764,2020-07-30T00:00:00
PL,44416,1694,2020-07-30T00:00:00
RO,48235,2269,2020-07-30T00:00:00
PT,50613,1725,2020-07-30T00:00:00
NL,53621,6147,2020-07-30T00:00:00
BE,67242,9836,2020-07-30T00:00:00
SE,79782,5730,2020-07-30T00:00:00
FR,185196,30238,2020-07-30T00:00:00
DE,206926,9128,2020-07-30T00:00:00
IT,246776,35129,2020-07-30T00:00:00
ES,282641,28441,2020-07-30T00:00:00
GB,301455,45961,2020-07-30T00:00:00
Total,1704897,182136,2020-07-30T00:00:00
