country,cases,deaths,datetime
GR,105271,2406,2020-12-01T00:00:00
CY,10565,49,2020-12-01T00:00:00
SK,105929,839,2020-12-01T00:00:00
DE,1067473,16636,2020-12-01T00:00:00
EE,12308,118,2020-12-01T00:00:00
HR,128442,1786,2020-12-01T00:00:00
LI,1302,15,2020-12-01T00:00:00
Total,13229794,325407,2020-12-01T00:00:00
BG,145300,4035,2020-12-01T00:00:00
IT,1601554,55576,2020-12-01T00:00:00
GB,1629657,58448,2020-12-01T00:00:00
ES,1648187,45069,2020-12-01T00:00:00
LV,17075,206,2020-12-01T00:00:00
HU,221073,4977,2020-12-01T00:00:00
FR,2222488,52731,2020-12-01T00:00:00
SE,243129,6681,2020-12-01T00:00:00
FI,24912,399,2020-12-01T00:00:00
AT,280530,2983,2020-12-01T00:00:00
PT,298061,4505,2020-12-01T00:00:00
LU,34538,312,2020-12-01T00:00:00
NO,35826,332,2020-12-01T00:00:00
RO,475362,11331,2020-12-01T00:00:00
NL,522835,9363,2020-12-01T00:00:00
CZ,523298,8295,2020-12-01T00:00:00
IS,5392,26,2020-12-01T00:00:00
BE,577249,16645,2020-12-01T00:00:00
LT,62515,519,2020-12-01T00:00:00
IE,72544,2053,2020-12-01T00:00:00
SI,75814,948,2020-12-01T00:00:00
DK,80481,837,2020-12-01T00:00:00
MT,9873,137,2020-12-01T00:00:00
PL,990811,17150,2020-12-01T00:00:00
