country,cases,deaths,datetime
LI,3085,59,2021-07-29T00:00:00
IS,7545,30,2021-07-29T00:00:00
MT,33995,423,2021-07-29T00:00:00
LU,73744,822,2021-07-29T00:00:00
CY,100129,412,2021-07-29T00:00:00
FI,104495,982,2021-07-29T00:00:00
EE,133111,1271,2021-07-29T00:00:00
NO,136369,799,2021-07-29T00:00:00
LV,138650,2554,2021-07-29T00:00:00
SI,258963,4761,2021-07-29T00:00:00
LT,282039,4413,2021-07-29T00:00:00
IE,296687,5035,2021-07-29T00:00:00
DK,314135,2547,2021-07-29T00:00:00
HR,363039,8249,2021-07-29T00:00:00
BG,424295,18205,2021-07-29T00:00:00
GR,485015,12926,2021-07-29T00:00:00
AT,653096,10534,2021-07-29T00:00:00
SK,779977,12534,2021-07-29T00:00:00
HU,809427,30025,2021-07-29T00:00:00
PT,960437,17320,2021-07-29T00:00:00
RO,1082710,34274,2021-07-29T00:00:00
SE,1098795,14655,2021-07-29T00:00:00
BE,1120995,25231,2021-07-29T00:00:00
CZ,1673219,30363,2021-07-29T00:00:00
NL,1852440,17790,2021-07-29T00:00:00
PL,2882465,75252,2021-07-29T00:00:00
DE,3769608,91702,2021-07-29T00:00:00
IT,4330739,128010,2021-07-29T00:00:00
ES,4395602,81396,2021-07-29T00:00:00
FR,6054049,111768,2021-07-29T00:00:00
