country,cases,deaths,datetime
LI,17027,84,2022-04-20T00:00:00
MT,89310,677,2022-04-20T00:00:00
IS,184701,112,2022-04-20T00:00:00
LU,230991,1055,2022-04-20T00:00:00
CY,464204,988,2022-04-20T00:00:00
EE,568335,2525,2022-04-20T00:00:00
LV,813415,5701,2022-04-20T00:00:00
FI,949583,3517,2022-04-20T00:00:00
SI,998247,6564,2022-04-20T00:00:00
LT,1051250,9033,2022-04-20T00:00:00
HR,1113663,15752,2022-04-20T00:00:00
BG,1151011,36816,2022-04-20T00:00:00
NO,1420032,2783,2022-04-20T00:00:00
IE,1505568,6964,2022-04-20T00:00:00
HU,1884458,45971,2022-04-20T00:00:00
SE,2495996,18572,2022-04-20T00:00:00
SK,2497503,19643,2022-04-20T00:00:00
RO,2884114,65366,2022-04-20T00:00:00
DK,3000809,5484,2022-04-20T00:00:00
GR,3252248,28224,2022-04-20T00:00:00
PT,3743007,22056,2022-04-20T00:00:00
CZ,3886876,40022,2022-04-20T00:00:00
BE,3998722,31262,2022-04-20T00:00:00
AT,4114404,16245,2022-04-20T00:00:00
PL,5899280,115838,2022-04-20T00:00:00
NL,8026489,22167,2022-04-20T00:00:00
ES,11760685,103188,2022-04-20T00:00:00
IT,15758002,161893,2022-04-20T00:00:00
DE,23657126,133303,2022-04-20T00:00:00
FR,27816299,144387,2022-04-20T00:00:00
