country,cases,deaths,datetime
LI,83,1,2020-06-08T00:00:00
MT,629,9,2020-06-08T00:00:00
CY,964,18,2020-06-08T00:00:00
LV,1088,25,2020-06-08T00:00:00
SI,1485,108,2020-06-08T00:00:00
SK,1528,28,2020-06-08T00:00:00
LT,1714,71,2020-06-08T00:00:00
IS,1807,10,2020-06-08T00:00:00
EE,1939,69,2020-06-08T00:00:00
HR,2247,104,2020-06-08T00:00:00
BG,2727,160,2020-06-08T00:00:00
GR,2952,180,2020-06-08T00:00:00
HU,3970,542,2020-06-08T00:00:00
LU,4039,110,2020-06-08T00:00:00
FI,6981,323,2020-06-08T00:00:00
NO,8504,238,2020-06-08T00:00:00
CZ,9628,327,2020-06-08T00:00:00
DK,11948,589,2020-06-08T00:00:00
AT,16868,672,2020-06-08T00:00:00
RO,20479,1326,2020-06-08T00:00:00
IE,25201,1679,2020-06-08T00:00:00
PL,26561,1157,2020-06-08T00:00:00
PT,34493,1479,2020-06-08T00:00:00
SE,44730,4659,2020-06-08T00:00:00
NL,47574,6013,2020-06-08T00:00:00
BE,59226,9595,2020-06-08T00:00:00
FR,153977,29155,2020-06-08T00:00:00
DE,184193,8674,2020-06-08T00:00:00
IT,234998,33899,2020-06-08T00:00:00
ES,241550,27136,2020-06-08T00:00:00
GB,286194,40542,2020-06-08T00:00:00
Total,1440277,168898,2020-06-08T00:00:00
