country,cases,deaths,datetime
LI,5761,68,2021-12-22T00:00:00
IS,21215,37,2021-12-22T00:00:00
MT,42488,471,2021-12-22T00:00:00
LU,97258,904,2021-12-22T00:00:00
CY,146802,623,2021-12-22T00:00:00
FI,221292,1495,2021-12-22T00:00:00
EE,234092,1893,2021-12-22T00:00:00
LV,268456,4466,2021-12-22T00:00:00
NO,354463,1209,2021-12-22T00:00:00
SI,451967,5950,2021-12-22T00:00:00
LT,506144,7200,2021-12-22T00:00:00
DK,640413,3144,2021-12-22T00:00:00
IE,666657,5835,2021-12-22T00:00:00
HR,678533,12090,2021-12-22T00:00:00
BG,728677,30303,2021-12-22T00:00:00
GR,1044301,20055,2021-12-22T00:00:00
PT,1233608,18812,2021-12-22T00:00:00
HU,1233744,38167,2021-12-22T00:00:00
AT,1249719,13128,2021-12-22T00:00:00
SE,1263566,15242,2021-12-22T00:00:00
SK,1330715,16129,2021-12-22T00:00:00
RO,1799455,58320,2021-12-22T00:00:00
BE,2014380,28035,2021-12-22T00:00:00
CZ,2427478,35494,2021-12-22T00:00:00
NL,3001461,20534,2021-12-22T00:00:00
PL,3982257,92052,2021-12-22T00:00:00
IT,5436143,135931,2021-12-22T00:00:00
ES,5585054,88887,2021-12-22T00:00:00
DE,6878709,109324,2021-12-22T00:00:00
FR,8713756,121946,2021-12-22T00:00:00
