country,cases,deaths,datetime
LI,18774,86,2022-08-03T00:00:00
MT,112973,794,2022-08-03T00:00:00
IS,202502,179,2022-08-03T00:00:00
LU,283214,1113,2022-08-03T00:00:00
CY,562911,1115,2022-08-03T00:00:00
EE,591082,2628,2022-08-03T00:00:00
LV,866034,5899,2022-08-03T00:00:00
SI,1086337,6702,2022-08-03T00:00:00
FI,1171034,5012,2022-08-03T00:00:00
LT,1185583,9210,2022-08-03T00:00:00
HR,1187825,16336,2022-08-03T00:00:00
BG,1211728,37407,2022-08-03T00:00:00
NO,1456035,3623,2022-08-03T00:00:00
IE,1644166,7675,2022-08-03T00:00:00
HU,1987321,46886,2022-08-03T00:00:00
SE,2539715,19325,2022-08-03T00:00:00
SK,2574182,20232,2022-08-03T00:00:00
DK,3126622,6670,2022-08-03T00:00:00
RO,3216508,65824,2022-08-03T00:00:00
CZ,3991594,40518,2022-08-03T00:00:00
BE,4425201,32263,2022-08-03T00:00:00
GR,4474616,31377,2022-08-03T00:00:00
AT,4807205,20390,2022-08-03T00:00:00
PT,5345254,24623,2022-08-03T00:00:00
PL,5977042,116592,2022-08-03T00:00:00
NL,8341941,22500,2022-08-03T00:00:00
ES,13323313,111357,2022-08-03T00:00:00
IT,21124644,172397,2022-08-03T00:00:00
DE,31043697,144358,2022-08-03T00:00:00
FR,33927242,152280,2022-08-03T00:00:00
