country,cases,deaths,datetime
LI,83,1,2020-06-09T00:00:00
MT,630,9,2020-06-09T00:00:00
CY,970,18,2020-06-09T00:00:00
LV,1088,26,2020-06-09T00:00:00
SI,1485,108,2020-06-09T00:00:00
SK,1530,28,2020-06-09T00:00:00
LT,1720,71,2020-06-09T00:00:00
IS,1807,10,2020-06-09T00:00:00
EE,1940,69,2020-06-09T00:00:00
HR,2247,104,2020-06-09T00:00:00
BG,2810,164,2020-06-09T00:00:00
GR,3049,182,2020-06-09T00:00:00
HU,4014,548,2020-06-09T00:00:00
LU,4040,110,2020-06-09T00:00:00
FI,7001,323,2020-06-09T00:00:00
NO,8547,239,2020-06-09T00:00:00
CZ,9697,328,2020-06-09T00:00:00
DK,11962,593,2020-06-09T00:00:00
AT,16889,672,2020-06-09T00:00:00
RO,20604,1334,2020-06-09T00:00:00
IE,25207,1683,2020-06-09T00:00:00
PL,27160,1166,2020-06-09T00:00:00
PT,34885,1485,2020-06-09T00:00:00
SE,45133,4694,2020-06-09T00:00:00
NL,47739,6016,2020-06-09T00:00:00
BE,59348,9609,2020-06-09T00:00:00
FR,154188,29209,2020-06-09T00:00:00
DE,184543,8711,2020-06-09T00:00:00
IT,235278,33964,2020-06-09T00:00:00
ES,241717,27136,2020-06-09T00:00:00
GB,287399,40597,2020-06-09T00:00:00
Total,1444710,169207,2020-06-09T00:00:00
