country,cases,deaths,datetime
BG,101770,2282,2020-11-17T00:00:00
LV,10636,126,2020-11-17T00:00:00
Total,10908028,270664,2020-11-17T00:00:00
IT,1205881,45733,2020-11-17T00:00:00
GB,1390681,52147,2020-11-17T00:00:00
ES,1496864,41253,2020-11-17T00:00:00
HU,152659,3281,2020-11-17T00:00:00
SE,177355,6164,2020-11-17T00:00:00
FI,19419,371,2020-11-17T00:00:00
FR,1991233,45054,2020-11-17T00:00:00
AT,207798,1741,2020-11-17T00:00:00
PT,225672,3472,2020-11-17T00:00:00
LU,27092,226,2020-11-17T00:00:00
NO,28963,294,2020-11-17T00:00:00
LT,35911,285,2020-11-17T00:00:00
RO,365212,9075,2020-11-17T00:00:00
NL,452157,8519,2020-11-17T00:00:00
CZ,465523,6416,2020-11-17T00:00:00
IS,5205,25,2020-11-17T00:00:00
BE,537775,14616,2020-11-17T00:00:00
SI,55544,532,2020-11-17T00:00:00
DK,63331,764,2020-11-17T00:00:00
IE,68356,1984,2020-11-17T00:00:00
CY,7285,40,2020-11-17T00:00:00
PL,733788,10491,2020-11-17T00:00:00
GR,76403,1165,2020-11-17T00:00:00
EE,7848,81,2020-11-17T00:00:00
MT,8137,98,2020-11-17T00:00:00
DE,815746,12814,2020-11-17T00:00:00
HR,85519,1082,2020-11-17T00:00:00
SK,87276,526,2020-11-17T00:00:00
LI,989,7,2020-11-17T00:00:00
