country,cases,deaths,datetime
LI,89,1,2020-08-09T00:00:00
MT,935,9,2020-08-09T00:00:00
CY,1233,19,2020-08-09T00:00:00
LV,1288,32,2020-08-09T00:00:00
IS,1955,10,2020-08-09T00:00:00
EE,2147,63,2020-08-09T00:00:00
LT,2231,81,2020-08-09T00:00:00
SI,2247,120,2020-08-09T00:00:00
SK,2566,31,2020-08-09T00:00:00
HU,4653,602,2020-08-09T00:00:00
GR,5421,211,2020-08-09T00:00:00
HR,5543,157,2020-08-09T00:00:00
LU,7113,119,2020-08-09T00:00:00
FI,7568,331,2020-08-09T00:00:00
NO,9468,256,2020-08-09T00:00:00
BG,13343,445,2020-08-09T00:00:00
DK,14442,617,2020-08-09T00:00:00
CZ,18235,389,2020-08-09T00:00:00
AT,21935,721,2020-08-09T00:00:00
IE,26644,1772,2020-08-09T00:00:00
PL,51167,1800,2020-08-09T00:00:00
PT,52537,1750,2020-08-09T00:00:00
NL,57987,6157,2020-08-09T00:00:00
RO,60623,2659,2020-08-09T00:00:00
BE,73308,9870,2020-08-09T00:00:00
SE,82323,5763,2020-08-09T00:00:00
FR,197921,30324,2020-08-09T00:00:00
DE,215891,9196,2020-08-09T00:00:00
IT,250103,35203,2020-08-09T00:00:00
GB,309763,46566,2020-08-09T00:00:00
ES,314362,28503,2020-08-09T00:00:00
Total,1815041,183777,2020-08-09T00:00:00
