country,cases,deaths,datetime
LI,3058,59,2021-07-12T00:00:00
IS,6675,30,2021-07-12T00:00:00
MT,31061,420,2021-07-12T00:00:00
LU,72010,819,2021-07-12T00:00:00
CY,84272,380,2021-07-12T00:00:00
FI,98082,976,2021-07-12T00:00:00
EE,131508,1270,2021-07-12T00:00:00
NO,132795,796,2021-07-12T00:00:00
LV,137899,2537,2021-07-12T00:00:00
SI,257875,4765,2021-07-12T00:00:00
IE,277892,5006,2021-07-12T00:00:00
LT,279217,4400,2021-07-12T00:00:00
DK,299223,2539,2021-07-12T00:00:00
HR,360826,8227,2021-07-12T00:00:00
BG,422462,18140,2021-07-12T00:00:00
GR,438809,12792,2021-07-12T00:00:00
AT,647292,10512,2021-07-12T00:00:00
SK,778785,12519,2021-07-12T00:00:00
HU,808539,30007,2021-07-12T00:00:00
PT,907974,17156,2021-07-12T00:00:00
RO,1081236,34217,2021-07-12T00:00:00
SE,1092540,14643,2021-07-12T00:00:00
BE,1093606,25198,2021-07-12T00:00:00
CZ,1669496,30331,2021-07-12T00:00:00
NL,1726206,17743,2021-07-12T00:00:00
PL,2880821,75160,2021-07-12T00:00:00
DE,3736489,91233,2021-07-12T00:00:00
ES,3937192,81003,2021-07-12T00:00:00
IT,4271276,127775,2021-07-12T00:00:00
FR,5812639,111354,2021-07-12T00:00:00
