country,cases,deaths,datetime
NL,100493,6287,2020-09-24T00:00:00
BE,106793,9959,2020-09-24T00:00:00
RO,116415,4550,2020-09-24T00:00:00
LI,117,1,2020-09-24T00:00:00
NO,13152,267,2020-09-24T00:00:00
HR,15340,257,2020-09-24T00:00:00
LV,1572,36,2020-09-24T00:00:00
GR,16286,357,2020-09-24T00:00:00
CY,1654,22,2020-09-24T00:00:00
BG,19283,779,2020-09-24T00:00:00
HU,21200,709,2020-09-24T00:00:00
DK,24357,643,2020-09-24T00:00:00
IS,2476,10,2020-09-24T00:00:00
DE,278070,9428,2020-09-24T00:00:00
MT,2857,25,2020-09-24T00:00:00
Total,3014925,187509,2020-09-24T00:00:00
IT,302537,35758,2020-09-24T00:00:00
EE,3033,64,2020-09-24T00:00:00
IE,33675,1794,2020-09-24T00:00:00
LT,3932,87,2020-09-24T00:00:00
AT,40558,777,2020-09-24T00:00:00
GB,409729,41862,2020-09-24T00:00:00
SI,4694,133,2020-09-24T00:00:00
FR,481141,31459,2020-09-24T00:00:00
CZ,55464,555,2020-09-24T00:00:00
ES,693556,31034,2020-09-24T00:00:00
PT,70465,1928,2020-09-24T00:00:00
SK,7269,41,2020-09-24T00:00:00
LU,8090,124,2020-09-24T00:00:00
PL,81673,2344,2020-09-24T00:00:00
SE,89756,5876,2020-09-24T00:00:00
FI,9288,343,2020-09-24T00:00:00
