country,cases,deaths,datetime
LI,2921,57,2021-04-29T00:00:00
IS,6456,29,2021-04-29T00:00:00
MT,30249,413,2021-04-29T00:00:00
CY,64565,306,2021-04-29T00:00:00
LU,66826,792,2021-04-29T00:00:00
FI,86405,911,2021-04-29T00:00:00
NO,111685,753,2021-04-29T00:00:00
LV,117099,2118,2021-04-29T00:00:00
EE,121657,1148,2021-04-29T00:00:00
SI,238421,4530,2021-04-29T00:00:00
LT,244555,3900,2021-04-29T00:00:00
IE,247857,4896,2021-04-29T00:00:00
DK,249785,2481,2021-04-29T00:00:00
HR,327737,7001,2021-04-29T00:00:00
GR,340493,10242,2021-04-29T00:00:00
SK,381180,11611,2021-04-29T00:00:00
BG,402491,16278,2021-04-29T00:00:00
AT,610733,9903,2021-04-29T00:00:00
HU,776983,27358,2021-04-29T00:00:00
PT,835563,16973,2021-04-29T00:00:00
SE,960520,14000,2021-04-29T00:00:00
BE,982865,24140,2021-04-29T00:00:00
RO,1051779,27833,2021-04-29T00:00:00
NL,1479398,17083,2021-04-29T00:00:00
CZ,1628536,29213,2021-04-29T00:00:00
PL,2776927,66533,2021-04-29T00:00:00
DE,3357268,82544,2021-04-29T00:00:00
ES,3504799,77943,2021-04-29T00:00:00
IT,3994894,120256,2021-04-29T00:00:00
FR,5565852,103947,2021-04-29T00:00:00
