country,cases,deaths,datetime
LI,3198,59,2021-08-19T00:00:00
IS,9812,30,2021-08-19T00:00:00
MT,35516,433,2021-08-19T00:00:00
LU,74855,829,2021-08-19T00:00:00
CY,110098,467,2021-08-19T00:00:00
FI,119320,1008,2021-08-19T00:00:00
EE,138157,1281,2021-08-19T00:00:00
LV,140505,2566,2021-08-19T00:00:00
NO,145760,811,2021-08-19T00:00:00
SK,185513,5277,2021-08-19T00:00:00
SI,262572,4764,2021-08-19T00:00:00
LT,291969,4466,2021-08-19T00:00:00
IE,329388,5074,2021-08-19T00:00:00
DK,333815,2562,2021-08-19T00:00:00
HR,367933,8291,2021-08-19T00:00:00
BG,437327,18411,2021-08-19T00:00:00
GR,547186,13278,2021-08-19T00:00:00
AT,667155,10561,2021-08-19T00:00:00
HU,810781,30046,2021-08-19T00:00:00
PT,1009571,17601,2021-08-19T00:00:00
RO,1088594,34365,2021-08-19T00:00:00
SE,1114278,14662,2021-08-19T00:00:00
BE,1159271,25305,2021-08-19T00:00:00
CZ,1677029,30382,2021-08-19T00:00:00
NL,1909211,17927,2021-08-19T00:00:00
PL,2885883,75307,2021-08-19T00:00:00
DE,3843775,91943,2021-08-19T00:00:00
IT,4456765,128579,2021-08-19T00:00:00
ES,4745558,82883,2021-08-19T00:00:00
FR,6533383,113055,2021-08-19T00:00:00
