country,cases,deaths,datetime
LI,1474,17,2020-12-10T00:00:00
IS,5516,28,2020-12-10T00:00:00
MT,10778,160,2020-12-10T00:00:00
CY,13649,70,2020-12-10T00:00:00
EE,16054,139,2020-12-10T00:00:00
LV,22816,293,2020-12-10T00:00:00
FI,28732,433,2020-12-10T00:00:00
LU,38864,369,2020-12-10T00:00:00
NO,39162,361,2020-12-10T00:00:00
IE,74900,2102,2020-12-10T00:00:00
LT,83883,735,2020-12-10T00:00:00
SI,90073,1361,2020-12-10T00:00:00
DK,97357,904,2020-12-10T00:00:00
GR,119720,3289,2020-12-10T00:00:00
SK,121796,1084,2020-12-10T00:00:00
HR,159372,2367,2020-12-10T00:00:00
BG,171493,5283,2020-12-10T00:00:00
HU,265003,6451,2020-12-10T00:00:00
SE,304793,7296,2020-12-10T00:00:00
AT,308601,4033,2020-12-10T00:00:00
PT,332073,5192,2020-12-10T00:00:00
RO,532040,12821,2020-12-10T00:00:00
CZ,563333,9226,2020-12-10T00:00:00
NL,576271,9828,2020-12-10T00:00:00
BE,597507,17603,2020-12-10T00:00:00
PL,1088346,21160,2020-12-10T00:00:00
DE,1242203,20372,2020-12-10T00:00:00
ES,1712101,47019,2020-12-10T00:00:00
GB,1766819,62566,2020-12-10T00:00:00
IT,1770149,61739,2020-12-10T00:00:00
FR,2324216,56648,2020-12-10T00:00:00
Total,14479094,360949,2020-12-10T00:00:00
