country,cases,deaths,datetime
LI,3030,59,2021-06-23T00:00:00
IS,6630,30,2021-06-23T00:00:00
MT,30595,420,2021-06-23T00:00:00
LU,70547,818,2021-06-23T00:00:00
CY,73832,374,2021-06-23T00:00:00
FI,94489,972,2021-06-23T00:00:00
NO,129545,790,2021-06-23T00:00:00
EE,130880,1269,2021-06-23T00:00:00
LV,136975,2497,2021-06-23T00:00:00
SI,257117,4742,2021-06-23T00:00:00
IE,269510,4941,2021-06-23T00:00:00
LT,278526,4371,2021-06-23T00:00:00
DK,291956,2531,2021-06-23T00:00:00
HR,359259,8188,2021-06-23T00:00:00
GR,418943,12581,2021-06-23T00:00:00
BG,421246,18008,2021-06-23T00:00:00
AT,645681,10423,2021-06-23T00:00:00
SK,777960,12502,2021-06-23T00:00:00
HU,807775,29971,2021-06-23T00:00:00
PT,866826,17074,2021-06-23T00:00:00
BE,1079941,25144,2021-06-23T00:00:00
RO,1080323,32465,2021-06-23T00:00:00
SE,1088014,14608,2021-06-23T00:00:00
CZ,1666325,30289,2021-06-23T00:00:00
NL,1678066,17708,2021-06-23T00:00:00
PL,2879030,74858,2021-06-23T00:00:00
DE,3723798,90523,2021-06-23T00:00:00
ES,3768691,80719,2021-06-23T00:00:00
IT,4254294,127322,2021-06-23T00:00:00
FR,5760002,110858,2021-06-23T00:00:00
