country,cases,deaths,datetime
LI,3032,59,2021-06-25T00:00:00
IS,6637,30,2021-06-25T00:00:00
MT,30598,420,2021-06-25T00:00:00
LU,70586,818,2021-06-25T00:00:00
CY,74174,374,2021-06-25T00:00:00
FI,94719,972,2021-06-25T00:00:00
NO,130035,792,2021-06-25T00:00:00
EE,130908,1269,2021-06-25T00:00:00
LV,137110,2500,2021-06-25T00:00:00
SI,257164,4747,2021-06-25T00:00:00
IE,270097,4941,2021-06-25T00:00:00
LT,278608,4378,2021-06-25T00:00:00
DK,292352,2531,2021-06-25T00:00:00
HR,359403,8192,2021-06-25T00:00:00
GR,419909,12613,2021-06-25T00:00:00
BG,421401,18022,2021-06-25T00:00:00
AT,645862,10439,2021-06-25T00:00:00
SK,778114,12502,2021-06-25T00:00:00
HU,807910,29980,2021-06-25T00:00:00
PT,869879,17079,2021-06-25T00:00:00
RO,1080457,32771,2021-06-25T00:00:00
BE,1081814,25152,2021-06-25T00:00:00
SE,1088896,14619,2021-06-25T00:00:00
CZ,1666686,30292,2021-06-25T00:00:00
NL,1679414,17713,2021-06-25T00:00:00
PL,2879336,74917,2021-06-25T00:00:00
DE,3725580,90678,2021-06-25T00:00:00
ES,3777539,80766,2021-06-25T00:00:00
IT,4255700,127362,2021-06-25T00:00:00
FR,5764329,110935,2021-06-25T00:00:00
