country,cases,deaths,datetime
LI,2993,58,2021-05-19T00:00:00
IS,6549,29,2021-05-19T00:00:00
MT,30486,417,2021-05-19T00:00:00
LU,69239,808,2021-05-19T00:00:00
CY,71398,348,2021-05-19T00:00:00
FI,90398,929,2021-05-19T00:00:00
NO,119458,774,2021-05-19T00:00:00
EE,127757,1232,2021-05-19T00:00:00
LV,128688,2280,2021-05-19T00:00:00
SI,249921,4656,2021-05-19T00:00:00
IE,255588,4941,2021-05-19T00:00:00
LT,266795,4126,2021-05-19T00:00:00
DK,268255,2503,2021-05-19T00:00:00
HR,350997,7765,2021-05-19T00:00:00
GR,381266,11534,2021-05-19T00:00:00
BG,415326,17379,2021-05-19T00:00:00
AT,634095,10239,2021-05-19T00:00:00
SK,770368,12248,2021-05-19T00:00:00
HU,799588,29329,2021-05-19T00:00:00
PT,842767,17011,2021-05-19T00:00:00
BE,1034620,24749,2021-05-19T00:00:00
SE,1047143,14301,2021-05-19T00:00:00
RO,1072972,29662,2021-05-19T00:00:00
NL,1604237,17452,2021-05-19T00:00:00
CZ,1655414,29948,2021-05-19T00:00:00
PL,2856924,71920,2021-05-19T00:00:00
DE,3614095,86665,2021-05-19T00:00:00
ES,3619848,79502,2021-05-19T00:00:00
IT,4167025,124497,2021-05-19T00:00:00
FR,5898347,108069,2021-05-19T00:00:00
