country,cases,deaths,datetime
LI,83,1,2020-05-12T00:00:00
MT,503,5,2020-05-12T00:00:00
CY,901,22,2020-05-12T00:00:00
LV,946,18,2020-05-12T00:00:00
SK,1457,26,2020-05-12T00:00:00
SI,1460,102,2020-05-12T00:00:00
LT,1485,50,2020-05-12T00:00:00
EE,1741,61,2020-05-12T00:00:00
IS,1801,10,2020-05-12T00:00:00
BG,1990,93,2020-05-12T00:00:00
HR,2196,91,2020-05-12T00:00:00
GR,2726,151,2020-05-12T00:00:00
HU,3313,425,2020-05-12T00:00:00
LU,3888,101,2020-05-12T00:00:00
FI,5984,271,2020-05-12T00:00:00
NO,8106,224,2020-05-12T00:00:00
CZ,8176,282,2020-05-12T00:00:00
DK,10513,533,2020-05-12T00:00:00
RO,15588,972,2020-05-12T00:00:00
AT,15874,620,2020-05-12T00:00:00
PL,16326,811,2020-05-12T00:00:00
IE,23135,1467,2020-05-12T00:00:00
SE,26670,3256,2020-05-12T00:00:00
PT,27679,1144,2020-05-12T00:00:00
NL,42788,5456,2020-05-12T00:00:00
BE,53449,8707,2020-05-12T00:00:00
FR,139519,26643,2020-05-12T00:00:00
DE,170508,7533,2020-05-12T00:00:00
IT,219814,30739,2020-05-12T00:00:00
GB,223060,32065,2020-05-12T00:00:00
ES,227436,26744,2020-05-12T00:00:00
Total,1259115,148623,2020-05-12T00:00:00
