country,cases,deaths,datetime
LI,3457,60,2021-10-07T00:00:00
IS,12035,33,2021-10-07T00:00:00
MT,37264,459,2021-10-07T00:00:00
LU,78781,836,2021-10-07T00:00:00
CY,120861,557,2021-10-07T00:00:00
FI,144665,1089,2021-10-07T00:00:00
EE,161781,1383,2021-10-07T00:00:00
LV,164801,2773,2021-10-07T00:00:00
NO,191596,870,2021-10-07T00:00:00
SI,299246,4927,2021-10-07T00:00:00
LT,345095,5158,2021-10-07T00:00:00
DK,361461,2665,2021-10-07T00:00:00
IE,396625,5280,2021-10-07T00:00:00
HR,411917,8722,2021-10-07T00:00:00
BG,514208,21411,2021-10-07T00:00:00
GR,668811,15012,2021-10-07T00:00:00
AT,750124,10819,2021-10-07T00:00:00
SK,812505,12697,2021-10-07T00:00:00
HU,826636,30259,2021-10-07T00:00:00
PT,1072537,18008,2021-10-07T00:00:00
SE,1156248,14889,2021-10-07T00:00:00
BE,1256096,25649,2021-10-07T00:00:00
RO,1303900,38260,2021-10-07T00:00:00
CZ,1697064,30493,2021-10-07T00:00:00
NL,2013425,18194,2021-10-07T00:00:00
PL,2914962,75774,2021-10-07T00:00:00
DE,4283378,94027,2021-10-07T00:00:00
IT,4689341,131157,2021-10-07T00:00:00
ES,4969503,86678,2021-10-07T00:00:00
FR,7038701,116957,2021-10-07T00:00:00
