country,cases,deaths,datetime
LI,6858,71,2022-01-12T00:00:00
IS,40037,41,2022-01-12T00:00:00
MT,61252,492,2022-01-12T00:00:00
LU,117001,930,2022-01-12T00:00:00
CY,212074,665,2022-01-12T00:00:00
EE,257958,1959,2022-01-12T00:00:00
LV,290956,4668,2022-01-12T00:00:00
FI,338615,1666,2022-01-12T00:00:00
NO,450903,1350,2022-01-12T00:00:00
SI,505929,6146,2022-01-12T00:00:00
LT,551807,7579,2022-01-12T00:00:00
HR,775139,12956,2022-01-12T00:00:00
BG,794240,31761,2022-01-12T00:00:00
SK,812469,9850,2022-01-12T00:00:00
DK,1006295,3408,2022-01-12T00:00:00
IE,1021303,5952,2022-01-12T00:00:00
HU,1308877,40083,2022-01-12T00:00:00
AT,1359254,13427,2022-01-12T00:00:00
SE,1487291,15431,2022-01-12T00:00:00
GR,1568215,21559,2022-01-12T00:00:00
PT,1693398,19161,2022-01-12T00:00:00
RO,1857502,59070,2022-01-12T00:00:00
BE,2307843,28539,2022-01-12T00:00:00
CZ,2550711,36722,2022-01-12T00:00:00
NL,3400076,21106,2022-01-12T00:00:00
PL,4232386,100254,2022-01-12T00:00:00
ES,7592242,90383,2022-01-12T00:00:00
DE,7661811,114735,2022-01-12T00:00:00
IT,7774863,139559,2022-01-12T00:00:00
FR,12573263,126059,2022-01-12T00:00:00
