country,cases,deaths,datetime
LI,2704,54,2021-03-02T00:00:00
IS,6097,29,2021-03-02T00:00:00
MT,28128,372,2021-03-02T00:00:00
CY,42218,243,2021-03-02T00:00:00
LU,59416,718,2021-03-02T00:00:00
FI,71643,805,2021-03-02T00:00:00
NO,84553,648,2021-03-02T00:00:00
EE,96394,797,2021-03-02T00:00:00
LV,97409,1826,2021-03-02T00:00:00
SI,206027,4259,2021-03-02T00:00:00
LT,209011,3476,2021-03-02T00:00:00
DK,225505,2400,2021-03-02T00:00:00
IE,230599,4587,2021-03-02T00:00:00
GR,237125,7462,2021-03-02T00:00:00
HR,257639,5773,2021-03-02T00:00:00
BG,303423,12019,2021-03-02T00:00:00
SK,348869,9044,2021-03-02T00:00:00
AT,511662,8836,2021-03-02T00:00:00
HU,580642,18451,2021-03-02T00:00:00
SE,744272,13262,2021-03-02T00:00:00
PT,817530,16768,2021-03-02T00:00:00
BE,836912,22707,2021-03-02T00:00:00
RO,897115,22208,2021-03-02T00:00:00
NL,1200024,16255,2021-03-02T00:00:00
CZ,1467333,24810,2021-03-02T00:00:00
PL,2058550,49300,2021-03-02T00:00:00
DE,2667225,74714,2021-03-02T00:00:00
ES,3212332,72910,2021-03-02T00:00:00
IT,3376376,104942,2021-03-02T00:00:00
FR,4282603,92305,2021-03-02T00:00:00
