country,cases,deaths,datetime
LI,3370,60,2021-09-10T00:00:00
IS,11173,33,2021-09-10T00:00:00
MT,36636,446,2021-09-10T00:00:00
LU,76540,833,2021-09-10T00:00:00
CY,117553,526,2021-09-10T00:00:00
FI,132172,1042,2021-09-10T00:00:00
EE,145885,1309,2021-09-10T00:00:00
LV,145892,2598,2021-09-10T00:00:00
NO,171716,827,2021-09-10T00:00:00
SI,274528,4789,2021-09-10T00:00:00
LT,306558,4655,2021-09-10T00:00:00
DK,350996,2604,2021-09-10T00:00:00
IE,362228,5155,2021-09-10T00:00:00
HR,380904,8405,2021-09-10T00:00:00
BG,468300,19387,2021-09-10T00:00:00
GR,609519,14060,2021-09-10T00:00:00
AT,700067,10613,2021-09-10T00:00:00
SK,783296,12556,2021-09-10T00:00:00
HU,814732,30086,2021-09-10T00:00:00
PT,1052127,17836,2021-09-10T00:00:00
RO,1113381,34871,2021-09-10T00:00:00
SE,1136535,14702,2021-09-10T00:00:00
BE,1203231,25447,2021-09-10T00:00:00
CZ,1682475,30413,2021-09-10T00:00:00
NL,1961585,18055,2021-09-10T00:00:00
PL,2892113,75409,2021-09-10T00:00:00
DE,4059081,92553,2021-09-10T00:00:00
IT,4590941,129766,2021-09-10T00:00:00
ES,4903021,85218,2021-09-10T00:00:00
FR,6877825,115362,2021-09-10T00:00:00
