country,cases,deaths,datetime
LI,3026,59,2021-06-17T00:00:00
IS,6622,30,2021-06-17T00:00:00
MT,30585,419,2021-06-17T00:00:00
LU,70485,818,2021-06-17T00:00:00
CY,73379,374,2021-06-17T00:00:00
FI,94026,967,2021-06-17T00:00:00
NO,128498,790,2021-06-17T00:00:00
EE,130695,1267,2021-06-17T00:00:00
LV,136403,2475,2021-06-17T00:00:00
SI,256701,4729,2021-06-17T00:00:00
IE,267576,4941,2021-06-17T00:00:00
LT,278177,4357,2021-06-17T00:00:00
DK,290686,2527,2021-06-17T00:00:00
HR,358823,8162,2021-06-17T00:00:00
GR,416741,12478,2021-06-17T00:00:00
BG,420749,17957,2021-06-17T00:00:00
AT,644956,10412,2021-06-17T00:00:00
SK,777518,12456,2021-06-17T00:00:00
HU,807322,29948,2021-06-17T00:00:00
PT,860395,17055,2021-06-17T00:00:00
BE,1077664,25110,2021-06-17T00:00:00
RO,1079983,32028,2021-06-17T00:00:00
SE,1084636,14574,2021-06-17T00:00:00
CZ,1665660,30257,2021-06-17T00:00:00
NL,1673491,17697,2021-06-17T00:00:00
PL,2878061,74688,2021-06-17T00:00:00
DE,3718955,90179,2021-06-17T00:00:00
ES,3749031,80615,2021-06-17T00:00:00
IT,4248432,127153,2021-06-17T00:00:00
FR,5747647,110607,2021-06-17T00:00:00
