country,cases,deaths,datetime
LI,85,1,2020-07-12T00:00:00
MT,674,9,2020-07-12T00:00:00
CY,1014,19,2020-07-12T00:00:00
LV,1173,30,2020-07-12T00:00:00
SI,1827,111,2020-07-12T00:00:00
LT,1865,79,2020-07-12T00:00:00
IS,1888,10,2020-07-12T00:00:00
SK,1893,28,2020-07-12T00:00:00
EE,2014,69,2020-07-12T00:00:00
HR,3672,118,2020-07-12T00:00:00
GR,3772,193,2020-07-12T00:00:00
HU,4229,595,2020-07-12T00:00:00
LU,4842,110,2020-07-12T00:00:00
BG,6672,262,2020-07-12T00:00:00
FI,7279,329,2020-07-12T00:00:00
NO,8965,252,2020-07-12T00:00:00
DK,12946,609,2020-07-12T00:00:00
CZ,13115,352,2020-07-12T00:00:00
AT,18795,706,2020-07-12T00:00:00
IE,25611,1746,2020-07-12T00:00:00
RO,32079,1871,2020-07-12T00:00:00
PL,37521,1568,2020-07-12T00:00:00
PT,46221,1654,2020-07-12T00:00:00
NL,50866,6128,2020-07-12T00:00:00
BE,62606,9782,2020-07-12T00:00:00
SE,74898,5526,2020-07-12T00:00:00
FR,170752,30004,2020-07-12T00:00:00
DE,198804,9063,2020-07-12T00:00:00
IT,242827,34945,2020-07-12T00:00:00
ES,253908,28403,2020-07-12T00:00:00
GB,288953,44798,2020-07-12T00:00:00
Total,1581766,179370,2020-07-12T00:00:00
