country,cases,deaths,datetime
LI,3094,59,2021-08-06T00:00:00
IS,8508,30,2021-08-06T00:00:00
MT,34668,424,2021-08-06T00:00:00
LU,74212,824,2021-08-06T00:00:00
CY,104469,433,2021-08-06T00:00:00
FI,109982,985,2021-08-06T00:00:00
EE,134720,1276,2021-08-06T00:00:00
LV,139204,2558,2021-08-06T00:00:00
NO,139214,804,2021-08-06T00:00:00
SI,259909,4762,2021-08-06T00:00:00
LT,285209,4424,2021-08-06T00:00:00
IE,307019,5044,2021-08-06T00:00:00
DK,321154,2552,2021-08-06T00:00:00
HR,364491,8270,2021-08-06T00:00:00
BG,426932,18243,2021-08-06T00:00:00
GR,506672,13026,2021-08-06T00:00:00
AT,656935,10545,2021-08-06T00:00:00
SK,780530,12541,2021-08-06T00:00:00
HU,809855,30033,2021-08-06T00:00:00
PT,979987,17422,2021-08-06T00:00:00
RO,1084226,34300,2021-08-06T00:00:00
SE,1103693,14657,2021-08-06T00:00:00
BE,1134813,25264,2021-08-06T00:00:00
CZ,1674410,30371,2021-08-06T00:00:00
NL,1878214,17850,2021-08-06T00:00:00
PL,2883624,75275,2021-08-06T00:00:00
DE,3784433,91754,2021-08-06T00:00:00
IT,4377188,128163,2021-08-06T00:00:00
ES,4566571,81931,2021-08-06T00:00:00
FR,6233876,112130,2021-08-06T00:00:00
