country,cases,deaths,datetime
LI,3012,58,2021-06-01T00:00:00
IS,6586,30,2021-06-01T00:00:00
MT,30535,419,2021-06-01T00:00:00
LU,69932,815,2021-06-01T00:00:00
CY,72457,360,2021-06-01T00:00:00
FI,92488,956,2021-06-01T00:00:00
NO,124780,783,2021-06-01T00:00:00
EE,129675,1258,2021-06-01T00:00:00
LV,133199,2376,2021-06-01T00:00:00
SI,253722,4693,2021-06-01T00:00:00
IE,261180,4941,2021-06-01T00:00:00
LT,274776,4276,2021-06-01T00:00:00
DK,281227,2516,2021-06-01T00:00:00
HR,356181,8026,2021-06-01T00:00:00
GR,402306,12095,2021-06-01T00:00:00
BG,418577,17700,2021-06-01T00:00:00
AT,640680,10351,2021-06-01T00:00:00
SK,774506,12343,2021-06-01T00:00:00
HU,804712,29761,2021-06-01T00:00:00
PT,849093,17025,2021-06-01T00:00:00
BE,1061907,24955,2021-06-01T00:00:00
SE,1068473,14451,2021-06-01T00:00:00
RO,1077737,30312,2021-06-01T00:00:00
NL,1647329,17601,2021-06-01T00:00:00
CZ,1661780,30119,2021-06-01T00:00:00
PL,2872283,73745,2021-06-01T00:00:00
ES,3678390,79953,2021-06-01T00:00:00
DE,3682911,88595,2021-06-01T00:00:00
IT,4217821,126128,2021-06-01T00:00:00
FR,5667324,109557,2021-06-01T00:00:00
