country,cases,deaths,datetime
LI,7597,73,2022-01-20T00:00:00
IS,51535,44,2022-01-20T00:00:00
MT,64716,514,2022-01-20T00:00:00
LU,131644,941,2022-01-20T00:00:00
CY,233082,689,2022-01-20T00:00:00
EE,278498,1990,2022-01-20T00:00:00
LV,314142,4759,2022-01-20T00:00:00
FI,407711,1762,2022-01-20T00:00:00
NO,538784,1412,2022-01-20T00:00:00
SI,569620,6220,2022-01-20T00:00:00
LT,589074,7708,2022-01-20T00:00:00
HR,836807,13257,2022-01-20T00:00:00
BG,851945,32431,2022-01-20T00:00:00
IE,1122428,6087,2022-01-20T00:00:00
DK,1232238,3535,2022-01-20T00:00:00
HU,1385500,40757,2022-01-20T00:00:00
SK,1429499,17459,2022-01-20T00:00:00
AT,1505501,13494,2022-01-20T00:00:00
SE,1700336,15625,2022-01-20T00:00:00
GR,1723496,22285,2022-01-20T00:00:00
RO,1944916,59385,2022-01-20T00:00:00
PT,2003169,19413,2022-01-20T00:00:00
BE,2575313,28726,2022-01-20T00:00:00
CZ,2678767,36972,2022-01-20T00:00:00
NL,3680896,21178,2022-01-20T00:00:00
PL,4373718,103062,2022-01-20T00:00:00
DE,8320386,116315,2022-01-20T00:00:00
ES,8676916,91437,2022-01-20T00:00:00
IT,9219391,142205,2022-01-20T00:00:00
FR,15175464,127869,2022-01-20T00:00:00
