country,cases,deaths,datetime
LI,2981,58,2021-05-14T00:00:00
IS,6526,29,2021-05-14T00:00:00
MT,30473,417,2021-05-14T00:00:00
LU,68899,806,2021-05-14T00:00:00
CY,70571,342,2021-05-14T00:00:00
FI,89532,930,2021-05-14T00:00:00
NO,117955,774,2021-05-14T00:00:00
LV,126387,2240,2021-05-14T00:00:00
EE,126642,1217,2021-05-14T00:00:00
SI,248047,4629,2021-05-14T00:00:00
IE,254450,4937,2021-05-14T00:00:00
LT,262335,4071,2021-05-14T00:00:00
DK,263514,2499,2021-05-14T00:00:00
HR,348158,7623,2021-05-14T00:00:00
GR,371693,11266,2021-05-14T00:00:00
SK,386868,12135,2021-05-14T00:00:00
BG,413320,17194,2021-05-14T00:00:00
AT,630993,10181,2021-05-14T00:00:00
HU,796390,29041,2021-05-14T00:00:00
PT,840929,16999,2021-05-14T00:00:00
BE,1026379,24645,2021-05-14T00:00:00
SE,1027934,14267,2021-05-14T00:00:00
RO,1069770,29308,2021-05-14T00:00:00
NL,1581716,17392,2021-05-14T00:00:00
CZ,1651178,29857,2021-05-14T00:00:00
PL,2845762,71021,2021-05-14T00:00:00
DE,3577040,85848,2021-05-14T00:00:00
ES,3598452,79281,2021-05-14T00:00:00
IT,4139160,123745,2021-05-14T00:00:00
FR,5841129,107279,2021-05-14T00:00:00
