country,cases,deaths,datetime
LI,3448,60,2021-10-01T00:00:00
IS,11801,33,2021-10-01T00:00:00
MT,37149,457,2021-10-01T00:00:00
LU,78219,835,2021-10-01T00:00:00
CY,120272,552,2021-10-01T00:00:00
FI,141552,1079,2021-10-01T00:00:00
EE,156986,1357,2021-10-01T00:00:00
LV,158291,2717,2021-10-01T00:00:00
NO,188849,861,2021-10-01T00:00:00
SI,294335,4885,2021-10-01T00:00:00
LT,333690,5014,2021-10-01T00:00:00
DK,358796,2656,2021-10-01T00:00:00
IE,389932,5249,2021-10-01T00:00:00
HR,404790,8640,2021-10-01T00:00:00
BG,502162,20882,2021-10-01T00:00:00
GR,655767,14828,2021-10-01T00:00:00
AT,739397,10768,2021-10-01T00:00:00
SK,804163,12637,2021-10-01T00:00:00
HU,823384,30199,2021-10-01T00:00:00
PT,1069279,17975,2021-10-01T00:00:00
SE,1152886,14864,2021-10-01T00:00:00
RO,1233668,37041,2021-10-01T00:00:00
BE,1244859,25602,2021-10-01T00:00:00
CZ,1692412,30475,2021-10-01T00:00:00
NL,2003050,18170,2021-10-01T00:00:00
PL,2907071,75650,2021-10-01T00:00:00
DE,4237619,93711,2021-10-01T00:00:00
IT,4672355,130921,2021-10-01T00:00:00
ES,4959091,86415,2021-10-01T00:00:00
FR,7013432,116713,2021-10-01T00:00:00
