country,cases,deaths,datetime
CZ,109374,905,2020-10-10T00:00:00
FI,11580,346,2020-10-10T00:00:00
PL,116338,2919,2020-10-10T00:00:00
LI,138,1,2020-10-10T00:00:00
RO,148886,5299,2020-10-10T00:00:00
BE,148888,10147,2020-10-10T00:00:00
NO,15221,275,2020-10-10T00:00:00
NL,161589,6535,2020-10-10T00:00:00
SK,16910,57,2020-10-10T00:00:00
HR,19446,313,2020-10-10T00:00:00
CY,1951,25,2020-10-10T00:00:00
GR,21772,431,2020-10-10T00:00:00
BG,23871,887,2020-10-10T00:00:00
LV,2507,40,2020-10-10T00:00:00
DK,31638,665,2020-10-10T00:00:00
DE,319381,9604,2020-10-10T00:00:00
IS,3373,10,2020-10-10T00:00:00
IT,343770,36111,2020-10-10T00:00:00
HU,35222,913,2020-10-10T00:00:00
MT,3581,41,2020-10-10T00:00:00
EE,3809,68,2020-10-10T00:00:00
Total,3967871,194838,2020-10-10T00:00:00
IE,40703,1821,2020-10-10T00:00:00
AT,53784,857,2020-10-10T00:00:00
GB,575679,42679,2020-10-10T00:00:00
LT,5758,103,2020-10-10T00:00:00
FR,691977,32630,2020-10-10T00:00:00
SI,7874,141,2020-10-10T00:00:00
PT,83928,2062,2020-10-10T00:00:00
ES,861112,32929,2020-10-10T00:00:00
LU,9360,130,2020-10-10T00:00:00
SE,98451,5894,2020-10-10T00:00:00
