country,cases,deaths,datetime
ES,1026281,34521,2020-10-23T00:00:00
SE,108969,5930,2020-10-23T00:00:00
PT,109541,2245,2020-10-23T00:00:00
LU,12333,140,2020-10-23T00:00:00
FI,14255,355,2020-10-23T00:00:00
NO,16964,279,2020-10-23T00:00:00
SI,17651,174,2020-10-23T00:00:00
RO,196004,6163,2020-10-23T00:00:00
PL,214686,4019,2020-10-23T00:00:00
CZ,223065,1845,2020-10-23T00:00:00
NL,262109,6909,2020-10-23T00:00:00
BE,270038,10588,2020-10-23T00:00:00
GR,28216,549,2020-10-23T00:00:00
LI,288,1,2020-10-23T00:00:00
HR,29850,406,2020-10-23T00:00:00
CY,3154,25,2020-10-23T00:00:00
BG,34930,1064,2020-10-23T00:00:00
SK,35330,115,2020-10-23T00:00:00
DK,37763,694,2020-10-23T00:00:00
LV,3958,49,2020-10-23T00:00:00
DE,403291,9954,2020-10-23T00:00:00
EE,4247,71,2020-10-23T00:00:00
IS,4268,11,2020-10-23T00:00:00
IT,465726,36968,2020-10-23T00:00:00
MT,5137,49,2020-10-23T00:00:00
HU,54278,1352,2020-10-23T00:00:00
IE,54476,1871,2020-10-23T00:00:00
Total,5528320,205986,2020-10-23T00:00:00
AT,73339,957,2020-10-23T00:00:00
GB,810467,44347,2020-10-23T00:00:00
LT,8663,125,2020-10-23T00:00:00
FR,999043,34210,2020-10-23T00:00:00
