country,cases,deaths,datetime
LI,3034,59,2021-06-28T00:00:00
IS,6637,30,2021-06-28T00:00:00
MT,30606,420,2021-06-28T00:00:00
LU,70600,818,2021-06-28T00:00:00
CY,74785,374,2021-06-28T00:00:00
FI,95084,973,2021-06-28T00:00:00
NO,130270,792,2021-06-28T00:00:00
EE,130983,1269,2021-06-28T00:00:00
LV,137210,2503,2021-06-28T00:00:00
SI,257252,4749,2021-06-28T00:00:00
IE,270477,4989,2021-06-28T00:00:00
LT,278689,4381,2021-06-28T00:00:00
DK,292943,2532,2021-06-28T00:00:00
HR,359652,8200,2021-06-28T00:00:00
GR,420905,12664,2021-06-28T00:00:00
BG,421531,18027,2021-06-28T00:00:00
AT,646243,10471,2021-06-28T00:00:00
SK,778240,12505,2021-06-28T00:00:00
HU,808042,29989,2021-06-28T00:00:00
PT,874547,17084,2021-06-28T00:00:00
RO,1080630,33253,2021-06-28T00:00:00
BE,1082382,25160,2021-06-28T00:00:00
SE,1088896,14619,2021-06-28T00:00:00
CZ,1666947,30298,2021-06-28T00:00:00
NL,1681102,17719,2021-06-28T00:00:00
PL,2879638,74979,2021-06-28T00:00:00
DE,3726929,90762,2021-06-28T00:00:00
ES,3782463,80779,2021-06-28T00:00:00
IT,4258069,127472,2021-06-28T00:00:00
FR,5770021,110997,2021-06-28T00:00:00
