country,cases,deaths,datetime
LI,9672,74,2022-02-07T00:00:00
MT,68997,569,2022-02-07T00:00:00
IS,73530,49,2022-02-07T00:00:00
LU,165958,958,2022-02-07T00:00:00
CY,271605,745,2022-02-07T00:00:00
EE,358087,2059,2022-02-07T00:00:00
LV,450105,4951,2022-02-07T00:00:00
FI,514892,2058,2022-02-07T00:00:00
LT,749616,7986,2022-02-07T00:00:00
SI,794443,5975,2022-02-07T00:00:00
NO,849436,1466,2022-02-07T00:00:00
HR,983780,14137,2022-02-07T00:00:00
BG,995436,33770,2022-02-07T00:00:00
IE,1205914,6228,2022-02-07T00:00:00
SK,1587487,17850,2022-02-07T00:00:00
HU,1616846,41741,2022-02-07T00:00:00
DK,1915592,3390,2022-02-07T00:00:00
GR,2047849,23760,2022-02-07T00:00:00
AT,2069496,13719,2022-02-07T00:00:00
SE,2287785,16143,2022-02-07T00:00:00
RO,2401821,60642,2022-02-07T00:00:00
PT,2915971,20222,2022-02-07T00:00:00
CZ,3243698,37478,2022-02-07T00:00:00
BE,3296038,29227,2022-02-07T00:00:00
NL,4892041,21332,2022-02-07T00:00:00
PL,5163780,106597,2022-02-07T00:00:00
ES,10271197,94204,2022-02-07T00:00:00
DE,11117599,118766,2022-02-07T00:00:00
IT,11348701,147734,2022-02-07T00:00:00
FR,20758371,132506,2022-02-07T00:00:00
