country,cases,deaths,datetime
LI,4941,62,2021-12-05T00:00:00
IS,18333,35,2021-12-05T00:00:00
MT,39862,468,2021-12-05T00:00:00
LU,90774,880,2021-12-05T00:00:00
CY,136525,601,2021-12-05T00:00:00
FI,191226,1360,2021-12-05T00:00:00
EE,225294,1825,2021-12-05T00:00:00
LV,257329,4267,2021-12-05T00:00:00
NO,275746,1093,2021-12-05T00:00:00
SI,430839,5680,2021-12-05T00:00:00
LT,480310,6862,2021-12-05T00:00:00
DK,509111,2946,2021-12-05T00:00:00
IE,594250,5707,2021-12-05T00:00:00
HR,631037,11218,2021-12-05T00:00:00
BG,703160,28852,2021-12-05T00:00:00
GR,966221,18595,2021-12-05T00:00:00
HU,1157568,35611,2021-12-05T00:00:00
PT,1166787,18537,2021-12-05T00:00:00
AT,1196476,12429,2021-12-05T00:00:00
SK,1207728,14696,2021-12-05T00:00:00
SE,1212145,15170,2021-12-05T00:00:00
RO,1786036,57099,2021-12-05T00:00:00
BE,1827372,27167,2021-12-05T00:00:00
CZ,2247067,33768,2021-12-05T00:00:00
NL,2751954,19668,2021-12-05T00:00:00
PL,3671421,85675,2021-12-05T00:00:00
IT,5109082,134195,2021-12-05T00:00:00
ES,5202958,88159,2021-12-05T00:00:00
DE,6185961,103121,2021-12-05T00:00:00
FR,7917264,119535,2021-12-05T00:00:00
