country,cases,deaths,datetime
LI,89,1,2020-08-04T00:00:00
MT,809,9,2020-08-04T00:00:00
CY,1155,19,2020-08-04T00:00:00
LV,1246,32,2020-08-04T00:00:00
IS,1915,10,2020-08-04T00:00:00
EE,2080,69,2020-08-04T00:00:00
LT,2120,80,2020-08-04T00:00:00
SI,2181,117,2020-08-04T00:00:00
SK,2354,29,2020-08-04T00:00:00
HU,4544,597,2020-08-04T00:00:00
GR,4737,209,2020-08-04T00:00:00
HR,5296,153,2020-08-04T00:00:00
LU,6864,118,2020-08-04T00:00:00
FI,7466,329,2020-08-04T00:00:00
NO,9268,256,2020-08-04T00:00:00
BG,11955,388,2020-08-04T00:00:00
DK,13996,616,2020-08-04T00:00:00
CZ,17008,386,2020-08-04T00:00:00
AT,21341,718,2020-08-04T00:00:00
IE,26208,1763,2020-08-04T00:00:00
PL,47469,1732,2020-08-04T00:00:00
PT,51569,1738,2020-08-04T00:00:00
RO,54009,2432,2020-08-04T00:00:00
NL,55415,6140,2020-08-04T00:00:00
BE,70221,9850,2020-08-04T00:00:00
SE,81012,5744,2020-08-04T00:00:00
FR,191295,30294,2020-08-04T00:00:00
DE,211281,9156,2020-08-04T00:00:00
IT,248229,35166,2020-08-04T00:00:00
ES,297054,28472,2020-08-04T00:00:00
GB,305623,46210,2020-08-04T00:00:00
Total,1755809,182833,2020-08-04T00:00:00
