country,cases,deaths,datetime
HR,10269,186,2020-09-01T00:00:00
GR,10317,266,2020-09-01T00:00:00
NO,10644,264,2020-09-01T00:00:00
LI,108,1,2020-09-01T00:00:00
LV,1396,34,2020-09-01T00:00:00
CY,1488,21,2020-09-01T00:00:00
BG,16266,629,2020-09-01T00:00:00
DK,16985,624,2020-09-01T00:00:00
MT,1883,12,2020-09-01T00:00:00
IS,2107,10,2020-09-01T00:00:00
Total,2230898,181782,2020-09-01T00:00:00
EE,2375,64,2020-09-01T00:00:00
DE,243599,9302,2020-09-01T00:00:00
CZ,24618,424,2020-09-01T00:00:00
IT,269214,35483,2020-09-01T00:00:00
AT,27404,733,2020-09-01T00:00:00
FR,281025,30635,2020-09-01T00:00:00
IE,28811,1777,2020-09-01T00:00:00
SI,2892,128,2020-09-01T00:00:00
LT,2906,86,2020-09-01T00:00:00
GB,335873,41501,2020-09-01T00:00:00
SK,3917,33,2020-09-01T00:00:00
ES,462858,29094,2020-09-01T00:00:00
PT,58012,1822,2020-09-01T00:00:00
HU,6139,615,2020-09-01T00:00:00
LU,6677,124,2020-09-01T00:00:00
PL,67372,2039,2020-09-01T00:00:00
NL,70596,6215,2020-09-01T00:00:00
FI,8086,336,2020-09-01T00:00:00
SE,84379,5808,2020-09-01T00:00:00
BE,85142,9895,2020-09-01T00:00:00
RO,87540,3621,2020-09-01T00:00:00
