country,cases,deaths,datetime
HR,103718,1353,2020-11-23T00:00:00
LI,1112,8,2020-11-23T00:00:00
Total,12051640,293544,2020-11-23T00:00:00
BG,121820,2880,2020-11-23T00:00:00
LV,13120,153,2020-11-23T00:00:00
IT,1408868,49823,2020-11-23T00:00:00
GB,1512045,54751,2020-11-23T00:00:00
ES,1556730,42619,2020-11-23T00:00:00
HU,177952,3891,2020-11-23T00:00:00
SE,208295,6406,2020-11-23T00:00:00
FR,2140208,48732,2020-11-23T00:00:00
FI,21639,375,2020-11-23T00:00:00
AT,246124,2199,2020-11-23T00:00:00
PT,260758,3897,2020-11-23T00:00:00
LU,30333,262,2020-11-23T00:00:00
NO,31438,306,2020-11-23T00:00:00
RO,418645,10047,2020-11-23T00:00:00
LT,47047,386,2020-11-23T00:00:00
NL,484060,8879,2020-11-23T00:00:00
CZ,492263,7196,2020-11-23T00:00:00
IS,5277,26,2020-11-23T00:00:00
BE,558683,15618,2020-11-23T00:00:00
SI,65308,663,2020-11-23T00:00:00
IE,70461,2023,2020-11-23T00:00:00
DK,70485,784,2020-11-23T00:00:00
MT,8560,104,2020-11-23T00:00:00
PL,861331,13618,2020-11-23T00:00:00
CY,8643,44,2020-11-23T00:00:00
GR,91619,1630,2020-11-23T00:00:00
DE,929133,14112,2020-11-23T00:00:00
SK,96241,671,2020-11-23T00:00:00
EE,9724,88,2020-11-23T00:00:00
