country,cases,deaths,datetime
LI,6236,71,2022-01-03T00:00:00
IS,27059,37,2022-01-03T00:00:00
MT,54247,479,2022-01-03T00:00:00
LU,103766,915,2022-01-03T00:00:00
CY,172697,639,2022-01-03T00:00:00
EE,243236,1938,2022-01-03T00:00:00
FI,260292,1564,2022-01-03T00:00:00
LV,277021,4579,2022-01-03T00:00:00
NO,391214,1305,2022-01-03T00:00:00
SI,467565,6073,2022-01-03T00:00:00
LT,524128,7439,2022-01-03T00:00:00
HR,720951,12609,2022-01-03T00:00:00
BG,749540,31027,2022-01-03T00:00:00
IE,811840,5912,2022-01-03T00:00:00
DK,831236,3287,2022-01-03T00:00:00
GR,1258495,20910,2022-01-03T00:00:00
HU,1262280,39434,2022-01-03T00:00:00
AT,1282079,13326,2022-01-03T00:00:00
SE,1314784,15310,2022-01-03T00:00:00
SK,1370371,16635,2022-01-03T00:00:00
PT,1424016,18990,2022-01-03T00:00:00
RO,1811300,58796,2022-01-03T00:00:00
BE,2105343,28331,2022-01-03T00:00:00
CZ,2483762,36255,2022-01-03T00:00:00
NL,3165793,20957,2022-01-03T00:00:00
PL,4127428,97592,2022-01-03T00:00:00
ES,6294745,89405,2022-01-03T00:00:00
IT,6328076,137646,2022-01-03T00:00:00
DE,7207847,112223,2022-01-03T00:00:00
FR,10250358,123942,2022-01-03T00:00:00
