country,cases,deaths,datetime
LI,85,1,2020-07-11T00:00:00
MT,674,9,2020-07-11T00:00:00
CY,1013,19,2020-07-11T00:00:00
LV,1154,30,2020-07-11T00:00:00
SI,1793,111,2020-07-11T00:00:00
LT,1861,79,2020-07-11T00:00:00
SK,1870,28,2020-07-11T00:00:00
IS,1886,10,2020-07-11T00:00:00
EE,2013,69,2020-07-11T00:00:00
HR,3532,117,2020-07-11T00:00:00
GR,3732,193,2020-07-11T00:00:00
HU,4223,593,2020-07-11T00:00:00
LU,4777,110,2020-07-11T00:00:00
BG,6672,262,2020-07-11T00:00:00
FI,7279,329,2020-07-11T00:00:00
NO,8965,252,2020-07-11T00:00:00
DK,12946,609,2020-07-11T00:00:00
CZ,13062,352,2020-07-11T00:00:00
AT,18687,706,2020-07-11T00:00:00
IE,25589,1744,2020-07-11T00:00:00
RO,31381,1847,2020-07-11T00:00:00
PL,37216,1562,2020-07-11T00:00:00
PT,45679,1646,2020-07-11T00:00:00
NL,50785,6127,2020-07-11T00:00:00
BE,62469,9782,2020-07-11T00:00:00
SE,74898,5526,2020-07-11T00:00:00
FR,170752,30004,2020-07-11T00:00:00
DE,198556,9060,2020-07-11T00:00:00
IT,242639,34938,2020-07-11T00:00:00
ES,253908,28403,2020-07-11T00:00:00
GB,288133,44650,2020-07-11T00:00:00
Total,1578229,179168,2020-07-11T00:00:00
