country,cases,deaths,datetime
LI,83,1,2020-05-06T00:00:00
MT,482,5,2020-05-06T00:00:00
CY,878,20,2020-05-06T00:00:00
LV,896,17,2020-05-06T00:00:00
SK,1421,25,2020-05-06T00:00:00
LT,1423,46,2020-05-06T00:00:00
SI,1445,98,2020-05-06T00:00:00
BG,1689,78,2020-05-06T00:00:00
EE,1711,55,2020-05-06T00:00:00
IS,1799,10,2020-05-06T00:00:00
HR,2112,83,2020-05-06T00:00:00
GR,2642,146,2020-05-06T00:00:00
HU,3111,373,2020-05-06T00:00:00
LU,3840,96,2020-05-06T00:00:00
FI,5412,246,2020-05-06T00:00:00
CZ,7896,257,2020-05-06T00:00:00
NO,7903,209,2020-05-06T00:00:00
DK,9821,503,2020-05-06T00:00:00
RO,13837,827,2020-05-06T00:00:00
PL,14431,716,2020-05-06T00:00:00
AT,15586,606,2020-05-06T00:00:00
IE,21983,1339,2020-05-06T00:00:00
SE,23216,2854,2020-05-06T00:00:00
PT,25702,1074,2020-05-06T00:00:00
NL,41087,5168,2020-05-06T00:00:00
BE,50509,8016,2020-05-06T00:00:00
FR,132967,25531,2020-05-06T00:00:00
DE,164897,6996,2020-05-06T00:00:00
GB,194990,29427,2020-05-06T00:00:00
IT,213013,29315,2020-05-06T00:00:00
ES,219329,25613,2020-05-06T00:00:00
Total,1186111,139750,2020-05-06T00:00:00
