country,cases,deaths,datetime
LI,12141,78,2022-03-03T00:00:00
MT,71452,606,2022-03-03T00:00:00
IS,118241,61,2022-03-03T00:00:00
LU,184862,993,2022-03-03T00:00:00
CY,326611,859,2022-03-03T00:00:00
EE,504148,2258,2022-03-03T00:00:00
FI,658559,2381,2022-03-03T00:00:00
LV,673218,5269,2022-03-03T00:00:00
SI,897040,6327,2022-03-03T00:00:00
LT,913224,8418,2022-03-03T00:00:00
HR,1058453,15122,2022-03-03T00:00:00
BG,1096194,35696,2022-03-03T00:00:00
NO,1257066,1664,2022-03-03T00:00:00
IE,1307062,6521,2022-03-03T00:00:00
HU,1793120,44134,2022-03-03T00:00:00
SK,2143370,18567,2022-03-03T00:00:00
SE,2451464,17321,2022-03-03T00:00:00
GR,2454429,25570,2022-03-03T00:00:00
DK,2716407,4196,2022-03-03T00:00:00
RO,2748777,63668,2022-03-03T00:00:00
AT,2765810,14287,2022-03-03T00:00:00
PT,3272081,21079,2022-03-03T00:00:00
BE,3563841,30199,2022-03-03T00:00:00
CZ,3608669,38787,2022-03-03T00:00:00
PL,5638936,111864,2022-03-03T00:00:00
NL,6446603,21581,2022-03-03T00:00:00
ES,11036163,99583,2022-03-03T00:00:00
IT,12867918,155214,2022-03-03T00:00:00
DE,15051935,123229,2022-03-03T00:00:00
FR,22840306,138762,2022-03-03T00:00:00
