country,cases,deaths,datetime
LI,83,1,2020-05-21T00:00:00
MT,584,6,2020-05-21T00:00:00
CY,922,17,2020-05-21T00:00:00
LV,1016,21,2020-05-21T00:00:00
SI,1468,105,2020-05-21T00:00:00
SK,1496,28,2020-05-21T00:00:00
LT,1577,60,2020-05-21T00:00:00
EE,1794,64,2020-05-21T00:00:00
IS,1803,10,2020-05-21T00:00:00
HR,2234,96,2020-05-21T00:00:00
BG,2331,120,2020-05-21T00:00:00
GR,2850,166,2020-05-21T00:00:00
HU,3641,473,2020-05-21T00:00:00
LU,3971,109,2020-05-21T00:00:00
FI,6443,304,2020-05-21T00:00:00
NO,8268,234,2020-05-21T00:00:00
CZ,8721,304,2020-05-21T00:00:00
DK,11117,554,2020-05-21T00:00:00
AT,16275,633,2020-05-21T00:00:00
RO,17387,1141,2020-05-21T00:00:00
PL,19739,962,2020-05-21T00:00:00
IE,24315,1571,2020-05-21T00:00:00
PT,29660,1263,2020-05-21T00:00:00
SE,31523,3831,2020-05-21T00:00:00
NL,44447,5748,2020-05-21T00:00:00
BE,55983,9150,2020-05-21T00:00:00
FR,143845,28132,2020-05-21T00:00:00
DE,176752,8147,2020-05-21T00:00:00
IT,227364,32330,2020-05-21T00:00:00
ES,232555,27888,2020-05-21T00:00:00
GB,248293,35704,2020-05-21T00:00:00
Total,1328457,159172,2020-05-21T00:00:00
