country,cases,deaths,datetime
LI,20266,86,2022-10-13T00:00:00
MT,114918,806,2022-10-13T00:00:00
IS,205963,213,2022-10-13T00:00:00
LU,296941,1136,2022-10-13T00:00:00
CY,590783,1187,2022-10-13T00:00:00
EE,604178,2713,2022-10-13T00:00:00
LV,942091,6026,2022-10-13T00:00:00
SI,1209301,6845,2022-10-13T00:00:00
HR,1239496,16994,2022-10-13T00:00:00
LT,1259428,9350,2022-10-13T00:00:00
BG,1268035,37748,2022-10-13T00:00:00
FI,1312634,6149,2022-10-13T00:00:00
NO,1463164,4153,2022-10-13T00:00:00
IE,1668301,7988,2022-10-13T00:00:00
HU,2120543,47680,2022-10-13T00:00:00
SK,2532252,20485,2022-10-13T00:00:00
SE,2601153,20243,2022-10-13T00:00:00
DK,3205992,7146,2022-10-13T00:00:00
RO,3238942,67098,2022-10-13T00:00:00
CZ,4136263,41332,2022-10-13T00:00:00
BE,4575519,32746,2022-10-13T00:00:00
GR,5026494,33313,2022-10-13T00:00:00
AT,5292125,20880,2022-10-13T00:00:00
PT,5507162,25088,2022-10-13T00:00:00
PL,6164250,117660,2022-10-13T00:00:00
NL,8465021,22702,2022-10-13T00:00:00
ES,13507906,113782,2022-10-13T00:00:00
IT,22944496,177719,2022-10-13T00:00:00
DE,34402575,151090,2022-10-13T00:00:00
FR,36044226,155675,2022-10-13T00:00:00
