country,cases,deaths,datetime
LI,3386,60,2021-09-11T00:00:00
IS,11247,33,2021-09-11T00:00:00
MT,36758,449,2021-09-11T00:00:00
LU,76632,834,2021-09-11T00:00:00
CY,117931,528,2021-09-11T00:00:00
FI,133638,1047,2021-09-11T00:00:00
EE,146884,1313,2021-09-11T00:00:00
LV,147193,2609,2021-09-11T00:00:00
NO,173344,827,2021-09-11T00:00:00
SI,276457,4793,2021-09-11T00:00:00
LT,308956,4711,2021-09-11T00:00:00
DK,352373,2611,2021-09-11T00:00:00
IE,366659,5155,2021-09-11T00:00:00
HR,383915,8440,2021-09-11T00:00:00
BG,471272,19522,2021-09-11T00:00:00
GR,615157,14169,2021-09-11T00:00:00
AT,706648,10623,2021-09-11T00:00:00
SK,783296,12556,2021-09-11T00:00:00
HU,815605,30089,2021-09-11T00:00:00
PT,1055584,17861,2021-09-11T00:00:00
RO,1120804,34990,2021-09-11T00:00:00
SE,1138017,14703,2021-09-11T00:00:00
BE,1205421,25454,2021-09-11T00:00:00
CZ,1683315,30414,2021-09-11T00:00:00
NL,1970914,18069,2021-09-11T00:00:00
PL,2893649,75425,2021-09-11T00:00:00
DE,4083151,92618,2021-09-11T00:00:00
IT,4606413,129919,2021-09-11T00:00:00
ES,4907461,85290,2021-09-11T00:00:00
FR,6905071,115517,2021-09-11T00:00:00
