country,cases,deaths,datetime
LI,9328,74,2022-02-03T00:00:00
MT,68190,556,2022-02-03T00:00:00
IS,70721,47,2022-02-03T00:00:00
LU,161986,956,2022-02-03T00:00:00
CY,259784,734,2022-02-03T00:00:00
EE,344056,2039,2022-02-03T00:00:00
LV,412402,4911,2022-02-03T00:00:00
FI,501152,2012,2022-02-03T00:00:00
LT,701603,7917,2022-02-03T00:00:00
SI,745980,5893,2022-02-03T00:00:00
NO,804282,1466,2022-02-03T00:00:00
HR,954555,13947,2022-02-03T00:00:00
BG,972260,33492,2022-02-03T00:00:00
IE,1193156,6228,2022-02-03T00:00:00
HU,1582517,41548,2022-02-03T00:00:00
SK,1587487,17850,2022-02-03T00:00:00
DK,1755486,3299,2022-02-03T00:00:00
AT,1930794,13651,2022-02-03T00:00:00
GR,1984544,23399,2022-02-03T00:00:00
SE,2223115,15991,2022-02-03T00:00:00
RO,2292345,60242,2022-02-03T00:00:00
PT,2745383,20024,2022-02-03T00:00:00
CZ,3143912,37325,2022-02-03T00:00:00
BE,3229629,29132,2022-02-03T00:00:00
NL,4605248,21303,2022-02-03T00:00:00
PL,4981321,105753,2022-02-03T00:00:00
ES,10117833,93698,2022-02-03T00:00:00
DE,10421677,118332,2022-02-03T00:00:00
IT,11235745,147320,2022-02-03T00:00:00
FR,19872989,131588,2022-02-03T00:00:00
