country,cases,deaths,datetime
LI,6915,72,2022-01-14T00:00:00
IS,43768,43,2022-01-14T00:00:00
MT,62387,500,2022-01-14T00:00:00
LU,121237,931,2022-01-14T00:00:00
CY,218374,672,2022-01-14T00:00:00
EE,262482,1967,2022-01-14T00:00:00
LV,295961,4700,2022-01-14T00:00:00
FI,361553,1700,2022-01-14T00:00:00
NO,472454,1381,2022-01-14T00:00:00
SI,519714,6171,2022-01-14T00:00:00
LT,559980,7618,2022-01-14T00:00:00
HR,794190,13006,2022-01-14T00:00:00
BG,806977,31922,2022-01-14T00:00:00
SK,820682,9939,2022-01-14T00:00:00
DK,1056389,3453,2022-01-14T00:00:00
IE,1061116,6035,2022-01-14T00:00:00
HU,1327014,40237,2022-01-14T00:00:00
AT,1392678,13450,2022-01-14T00:00:00
SE,1534797,15482,2022-01-14T00:00:00
GR,1612869,21732,2022-01-14T00:00:00
PT,1774477,19203,2022-01-14T00:00:00
RO,1875887,59150,2022-01-14T00:00:00
BE,2379053,28589,2022-01-14T00:00:00
CZ,2573945,36799,2022-01-14T00:00:00
NL,3465463,21127,2022-01-14T00:00:00
PL,4265433,101419,2022-01-14T00:00:00
DE,7835451,115337,2022-01-14T00:00:00
ES,7930528,90620,2022-01-14T00:00:00
IT,8155645,140188,2022-01-14T00:00:00
FR,13240304,126530,2022-01-14T00:00:00
