country,cases,deaths,datetime
LI,17935,85,2022-07-06T00:00:00
MT,105407,748,2022-07-06T00:00:00
IS,195259,179,2022-07-06T00:00:00
LU,265323,1093,2022-07-06T00:00:00
CY,515596,1075,2022-07-06T00:00:00
EE,580606,2591,2022-07-06T00:00:00
LV,837182,5860,2022-07-06T00:00:00
SI,1041410,6652,2022-07-06T00:00:00
FI,1145610,4875,2022-07-06T00:00:00
HR,1151523,16082,2022-07-06T00:00:00
LT,1162184,9175,2022-07-06T00:00:00
BG,1173274,37246,2022-07-06T00:00:00
NO,1448230,3337,2022-07-06T00:00:00
IE,1600614,7499,2022-07-06T00:00:00
HU,1932788,46661,2022-07-06T00:00:00
SE,2519199,19091,2022-07-06T00:00:00
SK,2551653,20147,2022-07-06T00:00:00
RO,2912705,65714,2022-07-06T00:00:00
DK,3075833,6502,2022-07-06T00:00:00
GR,3729199,29733,2022-07-06T00:00:00
CZ,3935570,40322,2022-07-06T00:00:00
BE,4246078,31918,2022-07-06T00:00:00
AT,4506979,20070,2022-07-06T00:00:00
PT,5201617,24223,2022-07-06T00:00:00
PL,5926955,116435,2022-07-06T00:00:00
NL,8203996,22383,2022-07-06T00:00:00
ES,12852110,108335,2022-07-06T00:00:00
IT,18768871,168545,2022-07-06T00:00:00
DE,28394984,141295,2022-07-06T00:00:00
FR,31214820,149585,2022-07-06T00:00:00
