country,cases,deaths,datetime
LI,1051,8,2020-11-19T00:00:00
BG,110536,2530,2020-11-19T00:00:00
Total,11328473,279827,2020-11-19T00:00:00
LV,11356,137,2020-11-19T00:00:00
IT,1272352,47217,2020-11-19T00:00:00
GB,1430341,53274,2020-11-19T00:00:00
ES,1525341,42039,2020-11-19T00:00:00
HU,161461,3472,2020-11-19T00:00:00
SE,196446,6321,2020-11-19T00:00:00
FI,19935,374,2020-11-19T00:00:00
FR,2065138,46698,2020-11-19T00:00:00
AT,221228,1928,2020-11-19T00:00:00
PT,236015,3632,2020-11-19T00:00:00
LU,27681,240,2020-11-19T00:00:00
NO,30113,299,2020-11-19T00:00:00
RO,383743,9429,2020-11-19T00:00:00
LT,38810,323,2020-11-19T00:00:00
NL,461059,8686,2020-11-19T00:00:00
CZ,475284,6740,2020-11-19T00:00:00
IS,5226,25,2020-11-19T00:00:00
BE,545691,15025,2020-11-19T00:00:00
SI,58964,586,2020-11-19T00:00:00
DK,65808,770,2020-11-19T00:00:00
IE,69058,2006,2020-11-19T00:00:00
CY,7711,41,2020-11-19T00:00:00
PL,772823,11451,2020-11-19T00:00:00
GR,82034,1288,2020-11-19T00:00:00
EE,8304,85,2020-11-19T00:00:00
MT,8420,103,2020-11-19T00:00:00
DE,855916,13370,2020-11-19T00:00:00
SK,89913,579,2020-11-19T00:00:00
HR,90715,1151,2020-11-19T00:00:00
