country,cases,deaths,datetime
LI,3464,60,2021-10-12T00:00:00
IS,12243,33,2021-10-12T00:00:00
MT,37358,459,2021-10-12T00:00:00
LU,79196,837,2021-10-12T00:00:00
CY,121534,559,2021-10-12T00:00:00
FI,147297,1100,2021-10-12T00:00:00
EE,166601,1400,2021-10-12T00:00:00
LV,172278,2806,2021-10-12T00:00:00
NO,193559,871,2021-10-12T00:00:00
SI,302654,4944,2021-10-12T00:00:00
LT,355061,5282,2021-10-12T00:00:00
DK,364464,2671,2021-10-12T00:00:00
IE,404514,5280,2021-10-12T00:00:00
HR,418028,8778,2021-10-12T00:00:00
BG,524333,21813,2021-10-12T00:00:00
GR,679157,15177,2021-10-12T00:00:00
AT,758792,10867,2021-10-12T00:00:00
SK,822338,12735,2021-10-12T00:00:00
HU,829911,30320,2021-10-12T00:00:00
PT,1075639,18048,2021-10-12T00:00:00
SE,1157822,14905,2021-10-12T00:00:00
BE,1266467,25695,2021-10-12T00:00:00
RO,1365788,39629,2021-10-12T00:00:00
CZ,1704003,30512,2021-10-12T00:00:00
NL,2026402,18209,2021-10-12T00:00:00
PL,2923304,75869,2021-10-12T00:00:00
DE,4318355,94297,2021-10-12T00:00:00
IT,4701832,131335,2021-10-12T00:00:00
ES,4977448,86827,2021-10-12T00:00:00
FR,7057631,117082,2021-10-12T00:00:00
