country,cases,deaths,datetime
RO,110217,4360,2020-09-19T00:00:00
LI,112,1,2020-09-19T00:00:00
NO,12645,267,2020-09-19T00:00:00
HR,14513,244,2020-09-19T00:00:00
GR,14738,327,2020-09-19T00:00:00
LV,1498,36,2020-09-19T00:00:00
CY,1565,22,2020-09-19T00:00:00
HU,16920,675,2020-09-19T00:00:00
BG,18733,753,2020-09-19T00:00:00
DK,21847,635,2020-09-19T00:00:00
IS,2230,10,2020-09-19T00:00:00
MT,2634,17,2020-09-19T00:00:00
DE,270070,9384,2020-09-19T00:00:00
Total,2808711,185945,2020-09-19T00:00:00
EE,2814,64,2020-09-19T00:00:00
IT,294932,35668,2020-09-19T00:00:00
IE,32271,1792,2020-09-19T00:00:00
LT,3565,87,2020-09-19T00:00:00
AT,37191,763,2020-09-19T00:00:00
GB,385936,41732,2020-09-19T00:00:00
SI,4195,137,2020-09-19T00:00:00
FR,428696,31249,2020-09-19T00:00:00
CZ,46262,495,2020-09-19T00:00:00
SK,6256,39,2020-09-19T00:00:00
ES,640040,30495,2020-09-19T00:00:00
PT,67176,1894,2020-09-19T00:00:00
LU,7718,124,2020-09-19T00:00:00
PL,77328,2270,2020-09-19T00:00:00
SE,88237,5865,2020-09-19T00:00:00
FI,8858,339,2020-09-19T00:00:00
NL,89959,6264,2020-09-19T00:00:00
BE,99555,9937,2020-09-19T00:00:00
