country,cases,deaths,datetime
LI,13195,78,2022-03-08T00:00:00
MT,71968,609,2022-03-08T00:00:00
IS,147151,71,2022-03-08T00:00:00
LU,187971,999,2022-03-08T00:00:00
CY,334822,878,2022-03-08T00:00:00
EE,517102,2299,2022-03-08T00:00:00
FI,694142,2571,2022-03-08T00:00:00
LV,704134,5345,2022-03-08T00:00:00
SI,904459,6367,2022-03-08T00:00:00
LT,934229,8528,2022-03-08T00:00:00
HR,1063985,15234,2022-03-08T00:00:00
BG,1103788,35923,2022-03-08T00:00:00
NO,1308337,1664,2022-03-08T00:00:00
IE,1322591,6570,2022-03-08T00:00:00
HU,1805898,44436,2022-03-08T00:00:00
SK,2203137,18704,2022-03-08T00:00:00
SE,2455966,17479,2022-03-08T00:00:00
GR,2517111,25843,2022-03-08T00:00:00
RO,2771449,63993,2022-03-08T00:00:00
DK,2775460,4370,2022-03-08T00:00:00
AT,2919373,14444,2022-03-08T00:00:00
PT,3327430,21184,2022-03-08T00:00:00
BE,3601627,30296,2022-03-08T00:00:00
CZ,3642514,38986,2022-03-08T00:00:00
PL,5685903,112551,2022-03-08T00:00:00
NL,6771643,21612,2022-03-08T00:00:00
ES,11115711,100231,2022-03-08T00:00:00
IT,13048774,156017,2022-03-08T00:00:00
DE,16024707,124447,2022-03-08T00:00:00
FR,23071822,139451,2022-03-08T00:00:00
