country,cases,deaths,datetime
LI,3026,59,2021-06-15T00:00:00
IS,6621,30,2021-06-15T00:00:00
MT,30582,419,2021-06-15T00:00:00
LU,70445,818,2021-06-15T00:00:00
CY,73247,374,2021-06-15T00:00:00
FI,93850,964,2021-06-15T00:00:00
NO,128079,789,2021-06-15T00:00:00
EE,130599,1266,2021-06-15T00:00:00
LV,136104,2456,2021-06-15T00:00:00
SI,256467,4722,2021-06-15T00:00:00
IE,266259,4941,2021-06-15T00:00:00
LT,277942,4348,2021-06-15T00:00:00
DK,290111,2526,2021-06-15T00:00:00
HR,358581,8152,2021-06-15T00:00:00
GR,415401,12443,2021-06-15T00:00:00
BG,420493,17915,2021-06-15T00:00:00
AT,644641,10401,2021-06-15T00:00:00
SK,777375,12441,2021-06-15T00:00:00
HU,807102,29935,2021-06-15T00:00:00
PT,858072,17047,2021-06-15T00:00:00
BE,1076485,25093,2021-06-15T00:00:00
RO,1079776,31861,2021-06-15T00:00:00
SE,1083456,14574,2021-06-15T00:00:00
CZ,1665327,30229,2021-06-15T00:00:00
NL,1671446,17692,2021-06-15T00:00:00
PL,2877608,74574,2021-06-15T00:00:00
DE,3716170,89937,2021-06-15T00:00:00
ES,3741767,80517,2021-06-15T00:00:00
IT,4245779,127038,2021-06-15T00:00:00
FR,5741354,110483,2021-06-15T00:00:00
