country,cases,deaths,datetime
LT,10184,134,2020-10-26T00:00:00
ES,1046132,34752,2020-10-26T00:00:00
SE,110594,5933,2020-10-26T00:00:00
FR,1138507,34761,2020-10-26T00:00:00
PT,118686,2316,2020-10-26T00:00:00
LU,14204,145,2020-10-26T00:00:00
FI,14848,353,2020-10-26T00:00:00
NO,17232,279,2020-10-26T00:00:00
RO,209648,6391,2020-10-26T00:00:00
SI,22950,183,2020-10-26T00:00:00
PL,253688,4438,2020-10-26T00:00:00
CZ,258097,2201,2020-10-26T00:00:00
NL,290925,7036,2020-10-26T00:00:00
GR,30782,574,2020-10-26T00:00:00
BE,320937,10810,2020-10-26T00:00:00
CY,3545,25,2020-10-26T00:00:00
HR,36380,437,2020-10-26T00:00:00
LI,365,1,2020-10-26T00:00:00
BG,37889,1094,2020-10-26T00:00:00
DK,40356,702,2020-10-26T00:00:00
DE,437866,10056,2020-10-26T00:00:00
SK,43843,159,2020-10-26T00:00:00
EE,4411,73,2020-10-26T00:00:00
IS,4448,11,2020-10-26T00:00:00
LV,4678,56,2020-10-26T00:00:00
IT,525782,37338,2020-10-26T00:00:00
MT,5373,50,2020-10-26T00:00:00
IE,57128,1882,2020-10-26T00:00:00
Total,6077377,209542,2020-10-26T00:00:00
HU,61563,1472,2020-10-26T00:00:00
AT,82536,984,2020-10-26T00:00:00
GB,873800,44896,2020-10-26T00:00:00
