country,cases,deaths,datetime
LI,1273,15,2020-11-28T00:00:00
IS,5346,26,2020-11-28T00:00:00
MT,9501,128,2020-11-28T00:00:00
CY,9983,48,2020-11-28T00:00:00
EE,11323,104,2020-11-28T00:00:00
LV,15808,190,2020-11-28T00:00:00
FI,23766,393,2020-11-28T00:00:00
LU,33409,300,2020-11-28T00:00:00
NO,34747,328,2020-11-28T00:00:00
LT,58212,482,2020-11-28T00:00:00
IE,71699,2043,2020-11-28T00:00:00
SI,72674,883,2020-11-28T00:00:00
DK,76718,816,2020-11-28T00:00:00
GR,101287,2102,2020-11-28T00:00:00
SK,103106,771,2020-11-28T00:00:00
HR,119706,1600,2020-11-28T00:00:00
BG,139955,3680,2020-11-28T00:00:00
HU,204708,4516,2020-11-28T00:00:00
SE,243129,6681,2020-11-28T00:00:00
AT,269510,2764,2020-11-28T00:00:00
PT,285838,4276,2020-11-28T00:00:00
RO,457848,10884,2020-11-28T00:00:00
NL,508243,9254,2020-11-28T00:00:00
CZ,515984,7967,2020-11-28T00:00:00
BE,570733,16339,2020-11-28T00:00:00
PL,958416,16147,2020-11-28T00:00:00
DE,1028089,15965,2020-11-28T00:00:00
IT,1538217,53677,2020-11-28T00:00:00
GB,1589301,57551,2020-11-28T00:00:00
ES,1628208,44668,2020-11-28T00:00:00
FR,2196199,51914,2020-11-28T00:00:00
Total,12882936,316512,2020-11-28T00:00:00
