country,cases,deaths,datetime
LI,83,1,2020-05-22T00:00:00
MT,599,6,2020-05-22T00:00:00
CY,923,17,2020-05-22T00:00:00
LV,1025,22,2020-05-22T00:00:00
SI,1468,106,2020-05-22T00:00:00
SK,1502,28,2020-05-22T00:00:00
LT,1594,61,2020-05-22T00:00:00
EE,1800,64,2020-05-22T00:00:00
IS,1803,10,2020-05-22T00:00:00
HR,2237,97,2020-05-22T00:00:00
BG,2372,125,2020-05-22T00:00:00
GR,2853,168,2020-05-22T00:00:00
HU,3678,476,2020-05-22T00:00:00
LU,3980,109,2020-05-22T00:00:00
FI,6493,306,2020-05-22T00:00:00
NO,8268,234,2020-05-22T00:00:00
CZ,8754,306,2020-05-22T00:00:00
DK,11182,561,2020-05-22T00:00:00
AT,16332,633,2020-05-22T00:00:00
RO,17585,1151,2020-05-22T00:00:00
PL,20143,972,2020-05-22T00:00:00
IE,24391,1583,2020-05-22T00:00:00
PT,29912,1277,2020-05-22T00:00:00
SE,32172,3871,2020-05-22T00:00:00
NL,44700,5775,2020-05-22T00:00:00
BE,56235,9186,2020-05-22T00:00:00
FR,144163,28215,2020-05-22T00:00:00
DE,177212,8174,2020-05-22T00:00:00
IT,228006,32486,2020-05-22T00:00:00
ES,233037,27940,2020-05-22T00:00:00
GB,250908,36042,2020-05-22T00:00:00
Total,1335410,160002,2020-05-22T00:00:00
