country,cases,deaths,datetime
LI,7340,73,2022-01-18T00:00:00
IS,48482,44,2022-01-18T00:00:00
MT,63995,506,2022-01-18T00:00:00
LU,127765,938,2022-01-18T00:00:00
CY,228656,684,2022-01-18T00:00:00
EE,271500,1987,2022-01-18T00:00:00
LV,305354,4734,2022-01-18T00:00:00
FI,393352,1753,2022-01-18T00:00:00
NO,512391,1382,2022-01-18T00:00:00
SI,547013,6194,2022-01-18T00:00:00
LT,575357,7681,2022-01-18T00:00:00
HR,818832,13157,2022-01-18T00:00:00
BG,830604,32247,2022-01-18T00:00:00
SK,830696,10163,2022-01-18T00:00:00
IE,1109818,6035,2022-01-18T00:00:00
DK,1159986,3505,2022-01-18T00:00:00
HU,1355084,40601,2022-01-18T00:00:00
AT,1459744,13469,2022-01-18T00:00:00
SE,1560363,15513,2022-01-18T00:00:00
GR,1679705,22087,2022-01-18T00:00:00
PT,1906891,19334,2022-01-18T00:00:00
RO,1911546,59257,2022-01-18T00:00:00
BE,2484027,28661,2022-01-18T00:00:00
CZ,2624121,36910,2022-01-18T00:00:00
NL,3611351,21158,2022-01-18T00:00:00
PL,4323482,102309,2022-01-18T00:00:00
DE,8074527,115842,2022-01-18T00:00:00
ES,8424503,90993,2022-01-18T00:00:00
IT,8790302,141391,2022-01-18T00:00:00
FR,14172384,126967,2022-01-18T00:00:00
