country,cases,deaths,datetime
LI,83,1,2020-06-07T00:00:00
MT,622,9,2020-06-07T00:00:00
CY,960,18,2020-06-07T00:00:00
LV,1086,25,2020-06-07T00:00:00
SI,1494,108,2020-06-07T00:00:00
SK,1528,28,2020-06-07T00:00:00
LT,1705,71,2020-06-07T00:00:00
IS,1806,10,2020-06-07T00:00:00
EE,1931,69,2020-06-07T00:00:00
HR,2247,104,2020-06-07T00:00:00
BG,2711,160,2020-06-07T00:00:00
GR,2952,180,2020-06-07T00:00:00
HU,3970,542,2020-06-07T00:00:00
LU,4035,110,2020-06-07T00:00:00
FI,6964,322,2020-06-07T00:00:00
NO,8504,238,2020-06-07T00:00:00
CZ,9567,327,2020-06-07T00:00:00
DK,11924,587,2020-06-07T00:00:00
AT,16822,672,2020-06-07T00:00:00
RO,20290,1318,2020-06-07T00:00:00
IE,25183,1670,2020-06-07T00:00:00
PL,25986,1153,2020-06-07T00:00:00
PT,34351,1474,2020-06-07T00:00:00
SE,43887,4656,2020-06-07T00:00:00
NL,47335,6011,2020-06-07T00:00:00
BE,59072,9580,2020-06-07T00:00:00
FR,153634,29142,2020-06-07T00:00:00
DE,183979,8668,2020-06-07T00:00:00
IT,234801,33846,2020-06-07T00:00:00
ES,241310,27135,2020-06-07T00:00:00
GB,284868,40465,2020-06-07T00:00:00
Total,1435607,168699,2020-06-07T00:00:00
