country,cases,deaths,datetime
LI,16834,84,2022-04-14T00:00:00
MT,87033,667,2022-04-14T00:00:00
IS,183974,110,2022-04-14T00:00:00
LU,226339,1051,2022-04-14T00:00:00
CY,461369,982,2022-04-14T00:00:00
EE,565213,2498,2022-04-14T00:00:00
LV,809917,5672,2022-04-14T00:00:00
FI,920692,3334,2022-04-14T00:00:00
SI,990788,6541,2022-04-14T00:00:00
LT,1043493,8982,2022-04-14T00:00:00
HR,1109847,15702,2022-04-14T00:00:00
BG,1147165,36740,2022-04-14T00:00:00
NO,1416709,2667,2022-04-14T00:00:00
IE,1494814,6903,2022-04-14T00:00:00
HU,1874206,45812,2022-04-14T00:00:00
SE,2491980,18472,2022-04-14T00:00:00
SK,2494965,19618,2022-04-14T00:00:00
RO,2875942,65249,2022-04-14T00:00:00
DK,2988814,5397,2022-04-14T00:00:00
GR,3195887,27820,2022-04-14T00:00:00
PT,3682991,21913,2022-04-14T00:00:00
CZ,3872522,39933,2022-04-14T00:00:00
BE,3943831,31079,2022-04-14T00:00:00
AT,4052975,16129,2022-04-14T00:00:00
PL,5894158,115696,2022-04-14T00:00:00
NL,8001830,22116,2022-04-14T00:00:00
ES,11532101,102319,2022-04-14T00:00:00
IT,15404809,161032,2022-04-14T00:00:00
DE,23015814,132375,2022-04-14T00:00:00
FR,27163629,143625,2022-04-14T00:00:00
